[Event Name],Task ID
ME0100000,"\h(«De Loco»)Hehehe… good, good!
Soon, Vyse… very soon, you shall die!\e"
ME0100001,"\h(«De Loco»)And when you die, I want you to die slowly! 
Yes… slowly… really slowly… 
I want your brains to gush out of your head.\e"
ME0100002,"\h(«Alfonso»)Pardon me, De Loco.\e"
ME0100003,"\h(«Alfonso»)I didn't mean to interrupt one of your
intellectual monologues. I came to tell you
that Vyse has broken into the mines.\e"
ME0100004,"\h(«De Loco»)…And you figured this out all by yourself? 
What gave it away? Was it the alarm? 
Maybe it was the sirens.\e"
ME0100005,"\h(«Alfonso»)Yes, well… the fact is he was foolish enough to
deliver himself to me. I shall go dispose
of him.\e"
ME0100006,"\h(«De Loco»)You are the fool, Alfonso… Heh. The only reason
that you were made Admiral was because of your 
family. You don't stand a chance against Vyse.\e"
ME0100007,"\h(«De Loco»)I shall kill him. I want him to die! 
Die… DIE… DIE!!!\e"
ME0100008,\h(«De Loco»)Soon… very soon!!! Hehehehe!\e
MSE0100000,"\h(«De Loco»)Jejeje…… ¡Vale, vale!
Pronto, Vyse…… Muy pronto, ¡vas a morir!\e"
MSE0100001,"\h(«De Loco»)¡Y cuando mueras, quiero que sea lentamente!
Sí…… despacio…… muy despacio……
Quiero que los sesos borboteen de tu cabeza.\e"
MSE0100002,"\h(«Alfonso»)Perdona, De Loco.\e"
MSE0100003,"\h(«Alfonso»)No quería interrumpirte en uno de tus monólogos
tan profundos. Vengo a decirte que Vyse ha
logrado entrar en las minas.\e"
MSE0100004,"\h(«De Loco»)¿Y de todo eso te has enterado tú solito?
¿Qué le delató? ¿Fue la alarma?
Quizá se tratara de las sirenas.\e"
MSE0100005,"\h(«Alfonso»)Sí, bueno…… El caso es que Vyse fue tan patán
como para presentarse ante mí por su propio pie.
Me libraré de él de inmediato.\e"
MSE0100006,"\h(«De Loco»)Tú eres el patán, Alfonso…… La única razón de
que te nombraran Almirante fue tu familia.
No tienes ninguna posibilidad de vencer a Vyse.\e"
