[Event Name],Task ID
MI0040000,"\h(《ヴァイス》)やったな、どうやらこれが
最後の扉みたいだぜ。\e"
MI0040001,"\h(《アイカ》)すごい霧……
先がよく見えないよ。\e"
MI0040002,"\h(《ファイナ》)冷気……というのでしょうか。
空気もひんやりしていますね。\e"
MI0040003,\h(《ヴァイス》)とにかく、奥に進んでみよう。\e
MI0040004,\h(《ヴァイス》)わああああっ！\e
MI0040005,"\h(《ファイナ》)……何だか、ヴァイスさんの
叫び声が聞こえましたけど？\e"
MI0040006,"\h(《アイカ》)……あれ？
ヴァイス、どこ行ったのかな？\e"
MI0040007,\h(《ヴァイス》)……ここだよ、ここ。\e
MI0040008,"\h(《アイカ》)わっ、ヴァイス!?
どうしたの!?\e"
MI0040009,"\h(《ヴァイス》)あぶなかった……
霧で、床がないことに
気がつかなかったぜ。\e"
MI0040010,"\h(《ヴァイス》)それにしても……
足元に空が見えるってことは
ここは大陸の底辺部分なのか？\e"
MI0040011,"\h(《ファイナ》)何だか、少しずつ
霧が晴れてきましたね……\e"
MI0040012,"\h(《エンリック》)お……おおっ！
あ、あれは何だ!?\e"
MI0040013,"\h(《アイカ》)すごい……
建物が、つららみたいに
天井からぶらさがってる……\e"
MI0040014,"\h(《ファイナ》)……ここが、おそらく
紫の月の文明が栄えた
グラシアの古代都市です。\e"
MI0040015,"\h(《ファイナ》)この街は、一種の宗教都市。
氷の力を持ち、精神に作用する
紫の月Ж石文明が栄えた地です。\e"
MI0040015,"\h(《ヴァイス》)ここが……
グラシアなのか……\e"
MI0040016,"\h(《ファイナ》)この街は、氷の大陸の下部に
位置どっていたため、滅びの雨を
浴びることがありませんでした。\e"
MI0040017,"\h(《ファイナ》)そのため、いにしえの建築物が
破壊されることなく
そのまま残っているのです。\e"
MI0040018,"\h(《アイカ》)それじゃ……
ここで生活してた人たちは
どこにいってしまったの？\e"
MI0040019,"\h(《ファイナ》)……わかりません。
グラシア人たちは、ある日突然
姿を消してしまったのです。\e"
MI0040020,"\h(《ファイナ》)彼らが、どこに行ったのか……
なぜ、姿を消したのか……
何も、記録に残されていません。\e"
MI0040021,"\h(《ファイナ》)もしかしたら、戦争に加担し
滅びの雨という天罰を
受けたことを恥じ……\e"
MI0040022,"\h(《ファイナ》)自ら、滅びの道を
選んだのかもしれませんね……\e"
MI0040023,"\h(《アイカ》)人に捨てられて……
ずっと時間の外に取り残された
忘れられた都……\e"
MI0040024,\h(《アイカ》)なんだか……哀しいね。\e
MI0040025,"\h(《ヴァイス》)……行こう。
この街に眠っている
紫の月晶を探しに。\e"
M01230000,"\h(《ヴァイス》)……開かないな。
何だか、不思議な力で
閉ざされているみたいだ。\c"
M01230001,"\h(《語り石》)グラシアを訪れんとする者よ……
わが問いに答え
その道を自ら開け……\e"
M01230002,"\h(《ヴァイス》)な、なんだ？
石がしゃべりはじめたぞ!?\e"
M01230003,"\h(《語り石》)紫の月Ж石、その内に
大いなる月の力を秘めたり。
その力とは何ぞや？\e"
M01230004,"\h(《紫の月Ж石の力？》)「炎の力だな」
「氷の力だな」
「雷の力だな」\c"
M01230005,"\h(《語り石》)グラシアを訪れんとする者よ……
わが問いに答え
その道を自ら開け……\e"
M01230006,"\h(《語り石》)紫の紋章には、とある数が
秘められたり。
その数を答えよ。\c"
M01230007,"\h(《紋章に秘められた数？》)「ニかな？」
「四かな？」
「六かな？」\c"
M01230008,"\h(《語り石》)グラシアを訪れんとする者よ……
最後の問いに答え
その道を自ら開け……\e"
M01230009,"\h(《語り石》)紫の月Ж石、生きとし生ける者の
能力に影響を及ぼす。\e"
M01230010,"\h(《語り石》)われらグラシアの民が
もっとも重んじる
その能力とは何ぞや？\e"
M01230011,"\h(《能力？》)「腕力と武勇だ」
「気力と精神だ」
「生命力と治癒力だ」\e"
M01230012,"\h(《どうする？》)「デルフィナスに帰艦する」
「探索をつづける」\c"
"",me123c.sct
"",me123a.sct
"",M0246
"",m5230000
"",I04発生しました。\c
"",a123bi04.mld
"",a123bi04.mld
"",M0246
"",e6i004
"",a123bi04.mld
