[Event Name],Task ID
M02390000,"\h(《巨大なハマチョウ》)ションション≦
ションションション≦
ション……ションション？\e"
M02390001,"\h(《巨大なハマチョウ》)うるしゃいション！
なんかよーかション！\e"
M02390002,"\h(《ヴァイス》)うわああっ！
な……なんだ、このじいさんは!?\e"
M02390003,"\h(《ハマチョウ仙人》)わちはハマチョウ仙人ション！
ハマチョウを愛ち、ハマチョウと
ともに生きちゃってるション！\e"
M02390004,"\h(《ハマチョウ仙人》)ここはわちとハマチョウの
ラブラブもえもえの楽園ション！
おまい、おジャマ虫ション！\e"
M02390005,"\h(《ハマチョウ仙人》)ムカつくからおまいのヒミツを
いろいろバクロちてやるション！
わち、口悪いから覚悟ション！\e"
M02390006,"\h(《ハマチョウ仙人》)ションション≦
ションションション≦
ション……ションション？\e"
M02390007,"\h(《ハマチョウ仙人》)また、おまいション！
わちとハマチョウの
ラブラブタイムのジャマション！\e"
M02390008,"\h(《ハマチョウ仙人》)ムカつくからおまいのヒミツを
いろいろバクロちてやるション！\e"
M02390009,"\h(《なにが聞きたいション？》)「戦いっぷり」
「トレジャーハンターっぷり」
「聞きたくない」\e"
M02390010,"\h(《ハマチョウ仙人》)わかったション！
おまいの戦いっぷりを
バクロちてやるション！\e"
M02390011,"\h(《ハマチョウ仙人》)まずは、おまいが今までに
戦っちった回数ション！
そいはズバリ……\e"
M02390012,"\h(《ハマチョウ仙人》)××××××××回ション！
ションション、戦いを最小限に
おさえてここまできたション！\e"
M02390013,"\h(《ハマチョウ仙人》)××××××××回ション！
まあ普通だション。
おまい、けっこう平凡だション。\e"
M02390014,"\h(《ハマチョウ仙人》)××××××××回ション！
ションション、おまい戦いすぎ！
要領悪いか、性格悪い！\e"
M02390015,"\h(《ハマチョウ仙人》)そいにあわせて
××××××××体の敵を
倒ちてきたション！\e"
M02390016,"\h(《ハマチョウ仙人》)次に、おまいが今までに
戦いから逃げちった回数ション。
そいはズバリ……\e"
M02390017,"\h(《ハマチョウ仙人》)ションション!!
なんと１回も逃げてないション！
おまい、根性ありすぎ！\e"
M02390018,"\h(《ハマチョウ仙人》)××××××××回ション！
まあ妥当なとこション。\e"
M02390019,"\h(《ハマチョウ仙人》)××××××××回ション！
三十六計、逃げるにしかず。
てゆーか、おまい逃げすぎ！\e"
M02390020,"\h(《ハマチョウ仙人》)最後に、おまいたちが
戦闘不能になった回数ション！
そいはズバリ……\e"
M02390021,"\h(《ハマチョウ仙人》)おまいが、×××回！
アイカが、×××回！
ファイナが×××回！\e"
M02390022,"\h(《ハマチョウ仙人》)ドラクマが、×××回！
エンリックが×××回！
ギルダーが、×××回！\e"
M02390023,"\h(《ハマチョウ仙人》)おまい、戦いうますぎ！
そいか、じっくり進みすぎ！
何にちろ戦闘不能少ないション！\e"
M02390024,"\h(《ハマチョウ仙人》)まあ、そんなとこだろション。
可もなく不可もなち。\e"
M02390025,"\h(《ハマチョウ仙人》)おまいのこと、仲間が実は
白い眼で見てたりちて……
だーいぶ多いション！\e"
M02390026,"\h(《ハマチョウ仙人》)戦いのこと、以上だション。
他にもバクロちてほちいこと
あるション？\e"
M02390027,"\h(《ハマチョウ仙人》)わかったション！　おまいの
トレジャーハンターっぷりを
バクロちてやるション！\e"
M02390028,"\h(《ハマチョウ仙人》)まずは、おまいの今までの
宝箱回収率だション。
そいはズバリ……\e"
M02390029,"\h(《ハマチョウ仙人》)×××パーセントだション！
おまい、そーとーせっかち屋！
もしくは、めんどくさがり屋！\e"
M02390030,"\h(《ハマチョウ仙人》)×××パーセントだション！
まあ、けっこう普通だション。
取りのがちけっこうあるション。\e"
M02390031,"\h(《ハマチョウ仙人》)二度と取れない宝箱もあるち
人間、あきらめカンジン。
宝箱だけが人生じゃないション。\e"
M02390032,"\h(《ハマチョウ仙人》)１００％だション！
おまい、気合入りすぎ！
よくぞ全部見つけたション！\e"
M02390033,"\h(《ハマチョウ仙人》)次に、おまいが今までに
水揚げした漁獲高だション！\e"
M02390034,"\h(《ハマチョウ仙人》)おまいがつかまえた魚は
全部で××××××××匹！
総額××××××××リッチ！\e"
M02390035,"\h(《ハマチョウ仙人》)……おまい、魚きらい？
ちなみにハマチョウたち
鳥のくせに魚食うション。\e"
M02390036,"\h(《ハマチョウ仙人》)趣味のレベルの釣り人ション。
まあ、この程度が
たちなみってもんだション。\e"
M02390037,"\h(《ハマチョウ仙人》)おまい、乱獲しすぎだション！
親のカタキのように漁しすぎ！
生態系、破壊する気ション？\e"
M02390038,"\h(《ハマチョウ仙人》)高値で売れる生き物、乱獲で
絶滅することよくあるション。
大航海時代の悲しい一面ション。\e"
M02390039,"\h(《ハマチョウ仙人》)トレジャーハンターのこと
以上だション。まだバクロちて
ほちいこと、あるション？\e"
M02390040,"\h(《ハマチョウ仙人》)聞きたくないなら、そいもよし。
わちはここで愛するハマチョウと
こいからもともに生きるション。\e"
M02390041,"\h(《ハマチョウ仙人》)鳥の服着て、歯に衣着せず。
ハマチョウのように気ままに
生きることがわちの願いション！\c"
M02390042,\h(《酔いどれハマチョウ》)ショふ〜？\c
M02390043,"\h(《ハマチョウ》)ション？
ションション！\c"
M02390044,\h(《ハマチョウ》)ションション！\c
M02390045,"\h(《ハマチョウ》)ション！
ションション！\c"
M02390046,\h(《酔いどれハマチョウ》)ショぷ〜……\e
M02390047,\h(《酔いどれハマチョウ》)しょいっく！\e
M02390048,\h(《酔いどれハマチョウ》)しょいっく！　しょいっく！\e
M02390049,"\h(《酔いどれハマチョウ》)しょいっく！　しょいっく！
しょいっく！\e"
M02390050,"\h(《酔いどれハマチョウ》)しょいっく！　しょいっく！
しょいっく！　しょいっく！\e"
M02390051,"\h(《いねむりハマチョウ》)ショぷっ？
ショふ〜……\e"
M02390052,\h(《酔いどれハマチョウ》)ショふ〜ぷ……\c
M02390152,\h(《酔いどれハマチョウ》)ショふ〜ぷ……\c
M02390053,"\h(《ハマチョウ》)ションッ！　ションッ！
ションションション！\c"
M02390054,"\h(《おしゃくハマチョウ》)ションション
ショっちょっちょっちょ……\e"
M02390055,"\h(《酒のみハマチョウ》)ショっぷぁぁぁ〜！
ぷふ〜ぃ！\c"
M02390056,"\h(《ハマチョウ音頭》)ショ〜
ショショショションション〜
ションションショ〜ン！\c"
M02390057,\h(《ハマチョウダンシングチーム》)ションション？\e
M02390058,\h(《ハマチョウダンシングチーム》)ションションション！\c
M02390059,"\h(《なぞの声》)くらあっ！
わしの酒のサカナに
手ェ出すんじゃねえ！\e"
M02390060,"\h(《ヴァイス》)な、なんだ今の声！
……このハマチョウか？\c"
M02390061,"\h(《ハマチョウ》)ションション〜
ションションション〜\c"
M02390062,"\h(《ちびはま》)しょん！　しょん！
しょん〜！\e"
M02390063,"\h(《にいさんハマチョウ》)ションション！
ションションション！\c"
M02390064,\h(《誰かに似たハマチョウ》)ション、ションション！\e
M02390065,\h(《誰かに似たハマチョウ》)かちょらしゅしゃ〜んしゅっ！\c
M02390066,\h(《誰かに似たハマチョウ》)ショふー！\c
Ms239a000,"\h(《どうする？》)「デルフィナスに帰艦する」
「もう少しここにいる」\c"
"",M0321
"",k8550000
"",m5390000
"",\h(《誰かに似たハマチョウ》)
"",かちょらしゅしゃ〜んしゅっ！\a(66)
