[Event Name],Task ID
MG0120000,\h(《ヴァイス》)ここは……\e
MG0120001,"\h(《エンリック》)ごらんのとおり、ここは
とある船のブリッジだ。\e"
MG0120002,"\h(《エンリック》)巡洋艦をもしのぐ機動力……
重戦艦クラスの砲装備……\e"
MG0120003,"\h(《エンリック》)私の旗艦として建造中の
バルアがほこる最新鋭艦だ。
その名は、デルフィナス。\e"
MG0120004,\h(《ヴァイス》)デルフィナス……\e
MG0120005,"\h(《エンリック》)このデルフィナス級の戦艦は
これからも続々と建造される。\e"
MG0120006,"\h(《エンリック》)これらの戦艦は、わがバルアが
世界を侵攻する際の尖兵として
使われる予定なのだ。\e"
MG0120007,"\h(《ギルダー》)確かに、これだけの船があれば
世界を手中におさめるってえのも
夢物語じゃなくなるかもな。\e"
MG0120008,"\h(《ギルダー》)そこで、だ。
そろそろ教えてもらおうか、
バルアの皇子さんよ。\e"
MG0120009,"\h(《ギルダー》)どうして、空賊の俺たちを
わざわざその最新鋭艦の
ブリッジへ案内してくれたんだ？\e"
MG0120010,"\h(《アイカ》)そうそう。
どーゆーつもりなの!?\e"
MG0120011,\h(《エンリック》)私を……\e
MG0120012,"\h(《エンリック》)私を、この船に
乗せていってほしいのだ。
きみたちと、一緒に。\e"
MG0120013,\h(《ヴァイス》)な、何だって!?\e
MG0120014,"\h(《アイカ》)あんた……
本気で言ってんの!?\e"
MG0120015,"\h(《エンリック》)もちろん、本気だ。
私は、今のバルアのやりかたは
間違っていると思っている。\e"
MG0120016,"\h(《エンリック》)他の国々を侵略し
力で支配するようなことは
絶対にやめるべきなのだ。\e"
MG0120017,"\h(《エンリック》)しかし、私に力がないばかりに
これまで、そうしたあやまちを
止めることができなかった。\e"
MG0120018,"\h(《エンリック》)私は、バルアの皇子だ。
私には、この国のあやまちを
正さなくてはならぬ義務がある。\e"
MG0120019,"\h(《エンリック》)それには、この国の中にいては
ダメなのだ。きみたちとともに
この国を外から変えたいのだ！\e"
MG0120020,"\h(《エンリック》)頼む、私をつれていってくれ！
何なら、人質あつかいでもいい。
この船に乗せてくれ！\e"
MG0120021,"\h(《エンリック……》)「ああ、もちろんさ！」
「悪いが、信用できないな」\e"
MG0120022,"\h(《ヴァイス》)ああ、もちろんさ！
ただ、青の空賊は人質を
とるようなケチなマネはしない。\e"
MG0120023,"\h(《ヴァイス》)俺たちの船に乗るのなら
俺たちの仲間として
乗ってもらうぜ。\e"
MG0120024,"\h(《ヴァイス》)悪いが、信用できないな。
あんたが裏切らない保証は
どこにもない。\e"
MG0120025,"\h(《アイカ》)ちょ、ちょっとヴァイス！
ここまで言ってるんだよ。
信じてあげようよ。\e"
MG0120026,"\h(《ファイナ》)ヴァイスさん……
私からも、お願します。\e"
MG0120027,"\h(《ファイナ》)私は、このかたが以前
バルア宮殿で、テオドーラ女帝に
抗弁しているのを見ました。\e"
MG0120028,"\h(《ファイナ》)自分の肉親である皇帝に
逆らってまで、人々のことを
心配しておられたのです。\e"
MG0120029,"\h(《ファイナ》)皇子の立場を捨ててまで
人々を救いたいという気持ちに
ウソはないと……私は思います。\e"
MG0120030,\h(《ヴァイス》)…………\e
MG0120031,"\h(《ヴァイス》)……わかったよ。
ただ、青の空賊は人質を
とるようなケチなマネはしない。\e"
MG0120032,"\h(《ヴァイス》)俺たちの船に乗るのなら
俺たちの仲間として
乗ってもらうぜ。\e"
MG0120033,"\h(《エンリック》)……ありがとう！
一人の乗組員として
最善をつくすよ！\e"
MG0120034,"\h(《ヴァイス》)改めて自己紹介だ。
俺は、青の空賊のヴァイス。
よろしくな、エンリック。\e"
MG0120035,"\h(《エンリック》)ありがとう、ヴァイスくん。
この世界の平和のために
一緒にがんばろう！\e"
MG0120036,"\h(《アイカ》)アハッ、まさか
バルアの皇子様と同じ船に
乗ることになるなんてねー。\e"
MG0120037,"\h(《アイカ》)でも……
月晶は、バルアに
奪われちゃったね……\e"
MG0120038,\h(《ファイナ》)ええ……\e
MG0120039,\h(《エンリック》)そのことなら、心配はいらない。\e
MG0120040,\h(《アイカ》)えっ!?\e
MG0120041,"\h(《エンリック》)月晶なら、私が母上の部屋から
拝借しておいた。実は投げ捨てる
つもりでいたのだが……\e"
MG0120042,"\h(《エンリック》)今となっては、きみたちに
返しておいたほうがいいだろう。
さあ、受け取ってくれたまえ。\e"
MG0120043,"\h(《アイカ》)わーっ、すごーい！
ありがとー、エンリック!!\e"
MG0120044,"\h(《ギルダー》)へへっ、皇子様のくせに
空賊顔負けなことを
やるじゃねえか。\e"
MG0120045,"\h(《ヴァイス》)よーし、エンジンを始動するぞ！
このデルフィナスで
バルアを脱出だ！\e"
MG0120046,\h(《一同》)おーっ!!\e
MG0120047,"\h(　)「猛き赤の月晶」と
「麗しき緑の月晶」を
　取り戻した。\e"
MG0130000,"\h(《ヴァイス》)いくぞ……
デルフィナス、発進!!\e"
MG0130001,"\h(《ヴァイス》)もう、要塞の門は
閉じてしまっているな……\e"
MG0130002,"\h(《ギルダー》)なあに、心配するな。
俺が爆破した要塞砲の部分が
むきだしになってるだろ？\e"
MG0130003,"\h(《ギルダー》)あそこをブチ破るんだ。
この船の火力があれば
必ず、やれる！\e"
MG0130004,"\h(《ヴァイス》)強行突破ってワケだな。
よし、いくぞ!!\e"
"",me243a.sct
"",M0252
"",m5160000
"","男気処理があるので、
イベントを見てください\c"
"",M0269
"",e6g012
"",a116fg12.mld
"",M0311
"",M0311
"",M0311
"",a116fg12.mld
"","EV_G13発生しました。
この後船ばとるなので
イベント見てください\c"
"",M0305
"",e6g013
"",a116fg13.mld
"",me519a.sct
"",a116fg13.mld
