[Event Name],Task ID
M01090000,"\h(《ベレナ》)ここナスルは、赤い月の恵みを
受けた地。赤い月Ж力を持つ
生物が多く住んでいるワ。\e"
M01090001,"\h(《ベレナ》)武器の色を紫とかに変えて
ごらんなさい。大きなダメージを
与えることができるはずよ。\c"
M01090002,"\h(《ヴァイス》)……開かねえな。
何かしかけがあるのかな？\c"
M01090003,"\h(《ヴァイス》)この扉、開かないな……
重くてビクともしないぜ。\c"
M01090004,"\h(《ヴァイス》)……ん？
石のスイッチみたいなものが
台座の上についてるな。\c"
M01090005,"\h(《ヴァイス》)ふーん……どうやら
水を流すスイッチのようだな。\c"
M01090006,"\h(《ヴァイス》)もう溶岩が固まったから
水を流す必要はないな。\c"
M01090007,"\h(《ヴァイス》)扉みたいだが……
うーん、開かないな。\c"
M01090008,"\h(《ヴァイス》)赤の月晶が置いてあった台座だ。
よくみると、さすがに
こったつくりの台座だな。\c"
M01090009,"\h(《ヴァイス》)……何だ、この台は？
表面に、ヘンなくぼみが
あるけど……\c"
M01090010,"\h(《どうする？》)「出航する」
「神殿の探索をつづける」\c"
M01090011,"\h(《どうする？》)「リトルジャックに帰艦する」
「神殿の探索をつづける」\c"
M01090012,"\h(《どうする？》)「デルフィナスに帰艦する」
「神殿の探索をつづける」\c"
"",me198a.sct
"",me109b.sct
"",me109e.sct
"",me109a.sct
"",m5090000
"",k8000004
