[Event Name],Task ID
MF0160000,"\h(《宿屋の主人》)一泊、１０リッチだよ。
泊まっていくかい？\e"
MF0160001,"\h(《どうしよっかな？》)「もうちょっと街を歩こっと！」
「ここに泊まろ！」\e"
MF0160002,"\h(《アイカ》)もーちょっと街を
歩いてこよっと！
おばさん、また後で来るね！\e"
MF0160003,"\h(《アイカ》)それじゃ、泊めてもらうね！
そうそう、おばさん。
モノは相談なんだけど……\e"
MF0160004,"\h(《アイカ》)しばらく泊めてもらうから
お金は宿を出る時に
まとめてでいいかなあ？\e"
MF0160005,"\h(《宿屋の主人》)ああ、いいよ。
それじゃ、奥の部屋を
使っておくれ。\e"
MF0160006,"\h(《アイカ》)ふうっ……
しばらくは、この街に
腰をすえることになりそーね。\e"
MF0160007,"\h(《ファイナ》)明日からは
どうするんですか？\e"
MF0160008,"\h(《アイカ》)どっか、働けるところを
探してみよっか。
まず、お金をかせがないとね。\e"
MF0160009,"\h(《アイカ》)クローネさんからもらったお金は
使わないでとっとこうよ。
で、しばらくお金をかせいで……\e"
MF0160010,"\h(《アイカ》)ある程度お金がたまったら
小さな船を買って
ヴァイスを探しに行こっか！\e"
MF0160011,"\h(《ファイナ》)そうですね！
いい考えだと思います。\e"
MF0160012,"\h(《アイカ》)そーと決まったら
今日はゆっくり休んで
元気をつけとかないとねっ！\e"
MF0160013,"\h(《アイカ》)それにしても……
ヴァイス、どこにいるのかなあ。\e"
MF0160014,"\h(《ファイナ》)ヴァイスさん……
今ごろ、どこでこの月を
見てるんでしょうね……\e"
MF0220000,"\h(《宿屋の主人》)一泊、１０リッチだよ。
泊まっていくかい？\e"
MF0220001,"\h(《どうするかな？》)「もう少し街を歩いてくるか」
「泊めてもらうよ」\e"
MF0220002,"\h(《ヴァイス》)もう少し街を歩いてくるか。
おばさん、また後で来るよ。\e"
MF0220003,"\h(《ヴァイス》)それじゃ、泊めてもらうよ。
もう一人、ツレがいるんだけど
そのぶんもよろしく。\e"
MF0220004,"\h(《宿屋の主人》)ああ、いいよ。
それじゃ、手前の部屋を
使っておくれ。\e"
