[Event Name],Task ID
M09900000,"\h(《Merchant Ship》)Hi. Welcome to the Great Sky. This 
is a miniature version of the map made
especially for you to try out. \e"
M09900001,"\h(《Merchant Ship》)When playing the actual game, the sky will be 
much larger and contain more places to visit and
things to see. \e"
M09900002,"\h(《Merchant Ship》)There will be various landscapes, continents, 
towns, dungeons, and even air currents that 
affect your ship's flight. \e"
M09900003,"\h(《Merchant Ship》)Hehe… There is much, much more, but
I'd spoil the fun for you if I told 
you any more. \e"
M09900004,"\h(《Merchant Ship》)Well, just try to get a feel for the world and 
learn how to maneuver through the sky on this 
miniature map.\c"
M09900005,"\h(《Merchant Ship》)Well, just try to get a feel for the world and 
learn how to maneuver through the sky on this
miniature map.\c"
M09910000,"\h(《Expedition Ship》)I'm looking for “artifacts”. 
Do you know what an 
“artifact” is? \e"
M09910001,"\h(《Artifacts？》)“Nope, never heard of them before.” 
“Of course I have… I'm an Air Pirate!” \e"
M09910002,"\h(《Vyse》)Nope, never heard of them before. 
What is an “artifact”? \e"
M09910003,"\h(《Expedition Ship》)Just between you and me… There 
are many strange and interesting things 
yet to be discovered in the sky. \e"
M09910004,"\h(《Expedition Ship》)Unknown animals…
Mysterious ancient ruins…
Strange landscapes… \e"
M09910005,"\h(《Expedition Ship》)If you find such “artifacts”, you will
receive a reward from the Guild! \e"
M09910006,"\h(《Expedition Ship》)They are actually relatively easy to find.  
If there is a place in the sky that looks 
suspicious for any reason, just check it out.\e"
M09910008,"\h(《Expedition Ship》)If there indeed is an artifact there, your 
compass will go haywire.  So be sure to keep 
an eye on your compass!\e"
M09910009,\h(《Vyse》)Of course I have… I'm an Air Pirate! \e
M09910010,"\h(《Expedition Ship》)Oh!  I'm sorry.  Being an Air Pirate, you are 
probably great at treasure hunting already. \e"
M09910011,"\h(《Expedition Ship》)I hope we both will find 
something. Well, then. 
Good sailing! \c"
M09910012,"\h(《Expedition Ship》)What!? 
You've already found all 3 
“artifacts”!? \e"
M09910013,"\h(《Expedition Ship》)Really?  You found them there?  I suppose those 
would be likely places to find artifacts… \e"
M09910014,"\h(《Expedition Ship》)Ah, well, you've done an excellent 
job. I'm sure you'll find many things in the 
Great Sky once the real adventure starts! \c"
M09910015,"\h(《Expedition Ship》)I'm sure you'll find many things in 
the Great Sky once the real adventure starts! \c"
M09920000,"\h(《Valua Battleship》)You!
You're an Air Pirate!  I'll have you hanged!\c"
M09930000,"\h(《Valua Battleship》)How dare you despicable Air Pirates resist 
Valua!  I'll send you plummeting below the 
clouds where you belong!\c"
M09940000,"\h(《Valua Battleship》)What? Are you an Air 
Pirate, too? No matter… I'll 
get rid of all of you! \c"
M09940001,"\h(《Ben》)Oh, thank the Moons it's you, Vyse! 
I was being chased around 
by that Valuan Battleship! \e"
M09940002,"\h(《Ben》)You saved me. 
I owe you one. \e"
M09940003,"\h(《Ben》)Oh, yes.
There is something I want to 
give to you. \e"
M09940004,"\h(《Ben》)I took the “key to 
the underground port” by accident when I 
left. Here, take it. \e"
M09940005,"\h(　)I got the 
“key to the underground port”! \e"
M09940006,"\h(《Ben》)You can enter the underground 
port in Air Pirate Island with 
that key. Take it with you! \e"
M09950000,"\h(《Ben》)Hey! Those Valua guys… 
Why would they attack 
an unarmed ship like mine? \c"
M09950001,"\h(《Ben》)Valuan troops are the enemies of the 
Air Pirates. 
They attack anyone indiscriminately. \e"
M09950002,"\h(《Ben》)It won't happen in this version, but they might 
attack our headquarters someday.  They are 
dreadful opponents. \e"
M09950003,"\h(《Ben》)Well, even with fearsome enemies 
like Valua, we, the Air Pirates
still fly the sky freely. Ha-ha-ha! \c"
M09950004,"\h(《Ben》)There are 3 Valuan battleships 
in this miniature map. 
Have you found them yet? \c"
M09960000,\h(《Mysterious Ship》)Hey - Would you like to play a little game? \e
M09960001,"\h(《Mysterious Ship》)The rules are simple. 
All you have to do is 
follow my ship. \e"
M09960002,"\h(《Mysterious Ship》)If you can follow me closely enough, 
I will give you a little something. 
Do you want to try? \e"
M09960003,"\h(《What do you want to do？》)“Sure. Let's go!” 
“I'm a little busy right now…” \e"
M09960004,\h(《Vyse》)Sure. Let's go! \e
M09960005,"\h(《Mysterious Ship》)Ho-ho! You're very energetic.
Well, here goes. \c"
M09960006,"\h(《Vyse》)I'm a little busy right now. 
Maybe next time. \e"
M09960007,"\h(《Mysterious Ship》)Oh, okay. 
Then come back when you feel like 
playing. \c"
M09960008,"\h(《Mysterious Ship》)Just concentrate on following me. If you 
try doing other things, you'll lose sight
of me. \c"
M09960009,"\h(《Mysterious Ship》)Well! That was great!
You were able to 
follow right behind me! \e"
M09960010,"\h(《Mysterious Ship》)Here's a reward. 
You should take it. \e"
M09960011,"\h(　)I got a 
“Moonberry”! \c"
M09960012,"\h(《Mysterious Ship》)Hmm, you're late!  What's the matter?
Having a little trouble keeping up with me?\e"
M09960013,"\h(《Mysterious Ship》)Unfortunately, I can't 
reward you for your performance. We could try 
again sometime. \c"
M09960014,"\h(《Mysterious Ship》)You're back? 
Do you feel like giving it 
another try? \e"
M09960015,"\h(《What do you want to do?》)“I'm going to do it this time!” 
“No, not now” \e"
M09960016,"\h(《Vyse》)I never give up.  Just watch… 
I will follow you this time! \e"
M09960017,"\h(《Mysterious Ship》)Good. That's what a sailor is supposed 
to sound like! 
Well, here goes. \c"
M09960018,"\h(《Vyse》)No, not now. 
I have other things to do. \e"
M09960019,"\h(《Mysterious Ship》)Ho-ho. Sure, sure. 
Well, come when you feel like 
it. \c"
M09960020,"\h(《Mysterious Ship》)That's pretty splendid 
sailing. Keep it up! \c"
M09960021,"\h(《Mysterious Ship》)Hey!  
You're not following
right behind me!\e"
M09960022,"\h(《Mysterious Ship》)This is unacceptable!
You don't deserve a reward for that!
Try again!!!\c"
"",me199e.sct
"",M0231
"",m5990000
"",M0231
"",m5990000
"",me002x.sct
"",me103x.sct
