[Event Name],Task ID
MA0020011,"\h(《バルア兵》)空賊め！
われわれがバルア帝国軍と
知ってのことか!?\e"
MA0020012,"\h(《ヴァイス》)当たり前だろ。
俺たちが相手にするのは
軍艦や武装船だけさ。\e"
MA0020013,"\h(《ヴァイス》)俺は、青の空賊のヴァイス。
この船のお宝は
ごっそりいただくぜ！\e"
MA0020014,"\h(《バルア兵》)ククク、たった一人で
乗り込んでくるとはいい度胸だ。
雲の下にたたき落としてやる！\e"
MA0020015,"\h(《アイカ》)あーっ！
ちょっと待って待って!!\e"
MA0020016,"\h(《アイカ》)あたしも、まぜてもらうね。
一番乗りはヴァイスに
ゆずっちゃったけどさ。\e"
MA0020017,"\h(《アイカ》)あたしは、アイカ。
ヴァイスと同じく
青の空賊だよ。\e"
MA0020018,"\h(《バルア兵》)ぬうう……
なめるな、空賊ども！
殺せ！　生かして帰すな!!\e"
"",me405x.sct
"",e6o001
"",a400x_eff.mld
"",a400x_ef3.mld
"",a400x_ef2.mld
"",a400x_ef2.mld
"",a400x_eff.mld
"",a400x_ef3.mld
"",a201aa02c.mld
"",a201aa02c.mld
"",a201aa02a.mld
"",a201aa02a.mld
"",a201aa02_efe.mld
"",e6010000
"",M68
"",M52
"",k8010000
"",\h(キザそうな男)フフフ、追いつめましたね。\c
"","\h(副長)アルフォンソ提督。
目標を、主砲の射程に
とらえました。\c"
"","\h(アルフォンソ)ハハハ、バルア帝国がほこる
この重戦艦から
逃げられるとでも思いましたか？\c"
"",\h(アルフォンソ)主砲、発射！\e
"","ただし、娘は傷つけないように。
船の足を止めて
生け捕りにしたまえ。\c"
"",a201aa02c.mld
"",a201aa02c.mld
"",a201aa02c.mld
"","\h(副長)アルフォンソ提督。
娘の収容を完了しました。\c"
"","\h(アルフォンソ)フフフ……よろしい。
意外に手こずりましたね。\c"
"","\h(アルフォンソ)……何ですか、今の衝撃は？
状況を報告したまえ。\c"
"","\h(測量兵)か、艦底に被弾！
何者かが、本艦を
砲撃しています！\c"
"",a201aa02a.mld
"",a201aa02b.mld
"","\h(アルフォンソ)ほ、砲撃だと!?
い……いったい何者だ!?\c"
"","\h(測量兵)左舷方向の雲内に艦影を確認！
雲の中に船がいます！\c"
"",a201aa02b.mld
"",a201aa02e.mld
"","\h(測量兵)未確認艦、雲内より浮上！
……！
あ、あの旗は……\e"
"",a201aa02e.mld
"",a201aa02f.mld
"",く……空賊です！\c
"",a201aa02f.mld
"",M0305
"",e6o001
"",a201aa02e.mld
"",a201aa02b.mld
"",a201aa02d.mld
"",a201aa02d.mld
"",a201aa02b.mld
