[Event Name],Task ID
MK0060000,"\h(《ガルシアン》)しょくん　ついに五つの月晶は
わが手中のものとなった。
われらが覇業（はぎょう）が成る日も近い。\e"
MK0060001,"\h(《ラミレス》)では　わたしは
例の場所へ向かう準備に
取りかかります。\e"
MK0060002,"\h(《ビゴロ》)ヒョーッ！
ガルシアン閣下　いよいよ
本性を現してきたって感じだな。\e"
MK0060003,"\h(《ビゴロ》)ま　おれさまには月晶も何も
関係ねえ。何か命令があるまで
のんびり待機してるぜ。\e"
MK0060004,\h(《ベレーザ》)…………\e
MK0060005,"\h(《ガルシアン》)……どうした　ベレーザ。
何か言いたいことがあるのか？\e"
MK0060006,\h(《ベレーザ》)…………\e
MK0060007,"\h(《ベレーザ》)閣下……
今一度　考え直して
いただけませんでしょうか。\e"
MK0060008,"\h(《ベレーザ》)「滅びの雨」を　ふらせれば
多くの罪なき人々の命を
うばうことになります。\e"
MK0060009,"\h(《ベレーザ》)どうか……
どうか　アトランティアを
ふじょう　させることだけは……\e"
MK0060010,"\h(《ガルシアン》)ベレーザ……
おまえも　グレゴリオと同じか？\e"
MK0060011,"\h(《ベレーザ》)ちがいます！
わたしは　閣下に　そむくつもりなど
ありません！\e"
MK0060012,"\h(《ベレーザ》)わたしは……
わたしは　ガルシアン様のことを……\e"
MK0060013,"\h(《ガルシアン》)わかった　ベレーザ。
わたしとて無用の　あらそいは好まぬ。\e"
MK0060014,"\h(《ガルシアン》)バルアさえ動かなければ
わざわざ「滅びの雨」を
ふらせることも　あるまい。\e"
MK0060015,\h(《ベレーザ》)ガルシアン様……\e
MK0060016,"\h(《ガルシアン》)アルフォンソの　すがたが見えぬ。
おそらく　陛下のもとへ
わたしを　みっこくに行ったのだろう。\e"
MK0060017,"\h(《ガルシアン》)ベレーザ　おまえは王宮へ行き
わたしが　陛下に二心なきことを
直接　ご説明してくるのだ。\e"
MK0060018,"\h(《ガルシアン》)ぼうりゃくを得意とする　おまえだ。
戦いを　さけるためにも　こうしょうを
まとめてくるのだぞ。\e"
MK0060019,"\h(《ベレーザ》)……はい　わかりました。
では　さっそく
行ってまいります。\e"
MK0060020,"\h(《ガルシアン》)フフフフ……
さらばだ　女ギツネよ。\e"
"",me017h.sct
"",me017i.sct
"",e6k006
"",M0313
"",a126fk06.mld
"",a126fk06.mld
"",a126fk06.mld
