[Event Name],Task ID
M01120000,"\h(《ファイナ》)『われは　銀の大神殿より
　来たりし者……』\e"
M01120001,"\h(《ファイナ》)『滅びの雨が　大地を清めし後も
　ねむらざる　きょじんあり。
　きょじんの名は　グリデ・ガルデ』\e"
M01120002,"\h(《ファイナ》)『われ　グリデ・ガルデを
　深き森に　ふういんし　緑の月晶を
　この　ざに　あんち　するものなり』\c"
M01120003,"\h(《ファイナ》)これは　銀の文明の
神聖（しんせい）文字です。\e"
M01120004,"\h(《ファイナ》)かつて　この地を　おとずれた
銀の民が記したのでしょう。\c"
M01120005,"\h(《ヴァイス》)ケチャ様というのは
ファイナたちと同じ
銀の文明の民の　ことだったのか。\e"
M01120006,"\h(《アイカ》)どーりで　ファイナが
ホルテカの村なんかで
ケチャ様に　まちがわれるわけね。\c"
M01120007,"\h(《ヴァイス》)なんだか　いろいろ
壁に絵が　かかれてるけど……
何を意味してるか　わからないな。\c"
M01120008,"\h(《ヴァイス》)この人たちは　仮面を
かぶってるな。だということは
昔のモンテスマ人かな？\c"
M01120009,"\h(《ヴァイス》)月晶が　置かれていた　だいざだ。
ちょうど月晶が　はまってたとこが
ポッカリ空いている。\c"
ME0150000,"\h(《ヴァイス》)ちょうど玉が　おさまるくらいの
くぼみが　あるぞ……\e"
ME0150001,"\h(《どうする？》)「人の目の石を　はめてみよう」
「鳥の目の石を　はめてみよう」
「ヘタに　さわると　ヤバいな」\e"
ME0150002,"\h(《ヴァイス》)「人の目の石」が
　光を放ってる……\e"
ME0150003,"\h(《ヴァイス》)「鳥の目の石」が
　はまっている……\e"
ME0150004,"\h(《どうする？》)「人の目の石と　こうかんしよう」
「鳥の目の石を取りはずそう」
「そのままにしておくか」\e"
ME0150005,"\h(《ヴァイス》)ちょうど玉が　おさまるくらいの
くぼみが　あるぞ……\e"
ME0150006,"\h(《どうする？》)「人の目の石を　はめてみよう」
「鳥の目の石を　はめてみよう」
「ヘタに　さわると　ヤバいな」\e"
ME0150007,"\h(《ヴァイス》)「人の目の石」が
　はまっている……\e"
ME0150008,"\h(《どうする？》)「人の目の石を取りはずそう」
「鳥の目の石と　こうかんしよう」
「そのままにしておくか」\e"
ME0150009,"\h(《ヴァイス》)「鳥の目の石」が
　光を放ってる……\e"
M01120010,"\h(《ヴァイス》)この神像……
ドラドの入口に　あったやつと
似ているな……\c"
M01120011,"\h(《ヴァイス》)……！
なんだ　あの人かげは!?\e"
M01120012,"\h(《アイカ》)あ　あれだよ！
あたしが　さっきみた　ゆうれいは
あいつだよーっ！\c"
M01120013,"\h(《ファイナ》)あっ……
にげていきましたよ。\e"
M01120014,"\h(《ドラクマ》)こんな　はいきょに
いったい　だれが　いるというのだ……
追うぞ　こぞう！\c"
M01120015,"\h(《どうする？》)「リトルジャックに　きかんする」
「ドラドの　たんさくを　つづける」\c"
M01120016,"\h(《どうする？》)「デルフィナスに　きかんする」
「ドラドの　たんさくを　つづける」\c"
M01120017,"\h(《どうする？》)「人の目の石を取りはずそう」
「そのままにしておくか」\c"
M01120018,"\h(《どうする？》)「鳥の目の石を取りはずそう」
「そのままにしておくか」\c"
M01120019,"\h(《どうする？》)「人の目の石を　はめてみよう」
「ヘタに　さわると　ヤバいな」\c"
M01120020,"\h(《どうする？》)「鳥の目の石を　はめてみよう」
「ヘタに　さわると　ヤバいな」\c"
"",me112b.sct
"",M0325
"",k8120000
"",m5120000
