[Event Name],Task ID
MD0070000,\h(《ヴァイス》)これが……月晶か……\e
MD0070001,"\h(《アイカ》)すごくキレイ……
でも　何だかキレイすぎて……
体が　すくんじゃうカンジ……\e"
MD0070002,"\h(《ファイナ》)月Ж石の　じゅんどを限りなく高めた
究極の　けっしょうたい……
それが　この月晶です。\e"
MD0070003,"\h(《ファイナ》)たった　これだけの石が　ふつうの月Ж石の
何千倍　何万倍の力を持っているのです。\e"
MD0070004,"\h(《ヴァイス》)それで　ギガスとかいう
古代の　きょだい兵器を動かすのに
こいつが使われてたんだな……\e"
MD0070005,\h(《ファイナ》)この光を見てください……\e
MD0070006,"\h(《ファイナ》)古代文明が　滅びて
何千年　何万年の時が過ぎても
その　かがやきを失っていません……\e"
MD0070007,"\h(《ファイナ》)この月晶と　ギガスの力さえあれば
世界を再び　はかいの炎で
つつむことも　たやすいでしょう。\e"
MD0070008,"\h(《ファイナ》)人間は　その手で　あつかうには
あまりにも　おそろしいものを
作り出してしまったのです。\e"
MD0070009,"\h(《アイカ》)バルアの連中なんかに
この月晶は　絶対に　わたせないね！\e"
MD0070010,"\h(《ヴァイス》)ファイナ　まかせとけよ。
この世界を　ギガスなんかに
ぶっこわさせやしない。\e"
MD0070011,"\h(《ヴァイス》)まだこの世界には　
見てないものが　たくさんあるのに
ぶっこわされてたまるかって！\e"
MD0070012,"\h(《ファイナ》)はい！
ありがとうございます。\e"
MD0070013,"\h(　)「猛（たけ）き　赤の月晶」を
　手に入れた。\e"
M01090000,"\h(《ベレナ》)ここ　ナスルは　赤い月の　めぐみを
受けた地。赤い月Ж力を持つ
生物が多く住んでいるワ。\e"
M01090001,"\h(《ベレナ》)武器の色を紫とかに変えてごらんなさい。
大きなダメージを
あたえることが　できるはずよ。\c"
M01090002,"\h(《ヴァイス》)……開かねえな。
何か　しかけが　あるのかな？\c"
M01090003,"\h(《ヴァイス》)この　とびら　開かないな……
重くて　ビクともしないぜ。\c"
M01090004,"\h(《ヴァイス》)……ん？
石のスイッチみたいなものが
だいざの上に　ついてるな。\c"
M01090005,"\h(《ヴァイス》)ふーん……どうやら
水を流すスイッチのようだな。\c"
M01090006,"\h(《ヴァイス》)もう　ようがんが固まったから
水を流す必要はないな。\c"
M01090007,"\h(《ヴァイス》)とびらみたいだが……
うーん　開かないな。\c"
M01090008,"\h(《ヴァイス》)赤の月晶が置いてあった　だいざだ。
よくみると　さすがに
こった　つくりの　だいざだな。\c"
M01090009,"\h(《ヴァイス》)……何だ　この台は？
表面に　ヘンな　くぼみが
あるけど……\c"
M01090010,"\h(《どうする？》)「出航する」
「神殿の　たんさくを　つづける」\c"
M01090011,"\h(《どうする？》)「リトルジャックに　きかんする」
「神殿の　たんさくを　つづける」\c"
M01090012,"\h(《どうする？》)「デルフィナスに　きかんする」
「神殿の　たんさくを　つづける」\c"
"",me109d.sct
"",me109g.sct
"",M0378
"",m5090000
"",a109ed07.mld
"",a109ed07.mld
"",e6d007
"",M0309
"",a109ed07.mld
