[Event Name],Task ID
M06040000,"\h(《バザールの武器屋》)ねェねェ　おネーちゃん！
武器買ってよ　武器ィ〜。
イイの　そろってんだよォ〜！\e"
M06040001,"\h(《アイカ》)ゴメンね！
今　お金ないんだ。\e"
M06040002,"\h(《バザールの武器屋》)なんだ　ひやかしなのォ〜？
お金たまったら
また来てよねェ〜！\c"
M06040003,"\h(《バザールの武器屋》)おネーちゃん！
お金たまったら
また来てよねェ〜！\c"
M06040004,"\h(《バザールの武器屋》)よォよォ　おニーちゃん！
武器買ってよ　武器ィ〜。
イイの　そろってんだよォ〜！\e"
M06040005,"\h(《どうする？》)「武器を売買する」
「世間話をする」
「店を出る」\e"
M06040006,"\h(《バザールの武器屋》)あんた伝説の大空賊
ダカット船長って知ってるゥ？
世界中の空を　せいはしたっていう。\e"
M06040007,"\h(《バザールの武器屋》)死ぬときにさァ　自分が集めた
何億リッチって宝を　ぜ〜んぶ
どっかの島に　かくしたんだってェ。\e"
M06040008,"\h(《バザールの武器屋》)ウチの武器は
もォ　サイコーだよォ！
また来てくれよォ〜！\c"
M06040009,"\h(《バザールの武器屋》)ねェねェ　おネーちゃん！
武器買ってよ　武器ィ〜。
イイの　そろってんだよォ〜！\e"
M06040010,"\h(《どうする？》)「武器を売買する」
「世間話をする」
「店を出る」\e"
M06040011,"\h(《バザールの武器屋》)あんた伝説の大空賊
ダカット船長って知ってるゥ？
世界中の空を　せいはしたっていう。\e"
M06040012,"\h(《バザールの武器屋》)死ぬときにさァ　自分が集めた
何億リッチって宝を　ぜ〜んぶ
どっかの島に　かくしたんだってェ。\e"
M06040013,"\h(《バザールの武器屋》)ウチの武器は
もォ　サイコーだよォ！
また来てくれよォ〜！\c"
M06050000,"\h(《シシカバブ売り》)ホッホッホ　サッラーム！
ナスル名物シシカバブ！
みやげに　旅のおともに　シシカバブ！\e"
M06050001,"\h(《シシカバブ売り》)特上ヒツジ肉　高熱で焼いて
外はパリッ　中はジュワッと
ヤミツキになる味　ホッホッホ！\c"
M06060000,"\h(《バザールの洋品店》)ウフン　サラーム≦
カワイイおじょうちゃんたち
ナスル土産に一着いかが〜ン？\e"
M06060001,"\h(《バザールの洋品店》)このコスチュームで　せまれば
どんな彼氏も　イチコロよ〜ン。
ゆっくり見ていってねェ〜ン≦\c"
M06060002,"\h(《バザールの洋品店》)このコスチュームで　せまれば
どんな彼氏も　イチコロよ〜ン。
ゆっくり見ていってねェ〜ン≦\c"
M06060003,"\h(《バザールの洋品店》)ウフン　サラーム≦
かわいいボウヤ
ナスル土産に一着いかが〜ン？\e"
M06060004,"\h(《バザールの洋品店》)ナスルの女の　正そうよ。
彼女に　プレゼントしてみない？
色っぽいわよォ〜ン≦\e"
M06060005,"\h(《ヴァイス》)こんなのを買っていったら
アイカに　ブンなぐられるな……\e"
M06060006,"\h(《バザールの洋品店》)あら残念ねェ〜ン。
まあ　ゆっくり
見ていってねェ〜ン≦\c"
M06060007,"\h(《バザールの洋品店》)ナスル女の
色っぽ〜いコスチューム≦
ゆっくり見ていってねェ〜ン≦\c"
M06070000,"\h(《雑貨屋の少年》)サラーム！　サラーム！
日用品から高級品まで
なんでもかんでも売っちゃうよ！\e"
M06070001,"\h(《アイカ》)いろいろあるなあ……
うーん　でも今は　ムダ使い
できないもんね！\e"
M06070002,"\h(《雑貨屋の少年》)ちぇっ　ざーんねん！
また来てね　おねえちゃん！\c"
M06070003,"\h(《雑貨屋の少年》)サラーム！　サラーム！
安いよ　安いよ
なんでもあるよ〜！\c"
M06070004,"\h(《雑貨屋の少年》)サラーム！　サラーム！
日用品から高級品まで
なんでもかんでも売っちゃうよ！\e"
M06070005,"\h(《どうする？》)「道具を売買する」
「世間話をする」
「店を出る」\e"
M06070006,"\h(《雑貨屋の少年》)おいらの父ちゃんは
ダカットのお宝をさがして
世界中を飛びまわってんだ。\e"
M06070007,"\h(《雑貨屋の少年》)その間に見つかったガラクタを
おいらが売ってるってわけ。\e"
M06070008,"\h(《雑貨屋の少年》)お宝じゃなくて　ゆかりの品でも
すごい金になるのに……って
いっつも　こぼしてるよ。\e"
M06070009,"\h(《雑貨屋の少年》)シャクラー！
また来てくれよな！\c"
M06080000,"\h(《果物屋の男》)どもども〜！
みずみずしい果物ね〜！
かわいたノドに　おいしい果物〜！\e"
M06080001,"\h(《果物屋の男》)早く買わないと
おサル　みんな食べちゃうよ〜。
おいしいおいしい果物よ〜！\c"
M06110000,"\h(《船乗り》)地図か　ゆかりの品か……
なにか宝島の場所の手がかりは
ないものかな？\e"
M06110001,"\h(《船乗り》)ダカット船長の宝が　かくされた島が
この辺りにあるってことまでは
つきとめたんだがなあ。\c"
M06140000,"\h(《若い娘》)はあ〜　すごい人出ねえ。
わたし　マランバから来たんだけど
こんなに人を見たの初めてよ。\e"
M06140001,"\h(《若い娘》)色んな国の商人が来てるから
めずらしい物で　いっぱいだし……
さすが都会は　ちがうわねえ。\c"
Ms013c000,"\h(《ヴァイス》)この食器は……銀で　できている！
むぞうさに置いてあるけど
高級品なんじゃねえのか？\c"
Ms013c001,"\h(《ヴァイス》)クルルの絵のついた　バッグだ。
アイカが好きそうだなあ。\c"
Ms013c002,"\h(《ヴァイス》)うおー　うまそう！
こうばしい　しょくよくを　そそる
ニオイが　してやがるぜ！\c"
Ms013c003,"\h(《ヴァイス》)小分けにした肉が包まれてる。
くすねていくには　でかいなあ。\c"
Ms013c004,"\h(《ヴァイス》)なんか見たこともないような
薬が　いろいろあるなあ。
ほりだし物が　ありそうだぞ。\c"
Ms013c005,"\h(《ヴァイス》)クルルの置物に　アクセサリー。
旅人が多い街だから
みやげ物も　いろいろ売ってる。\c"
Ms013c006,"\h(《ヴァイス》)ん？　「活ナスルサソリ」？
……中で　ゴソゴソ音が　してるぞ。\c"
Ms013c007,"\h(《ヴァイス》)ナスルの織物だ。
ナスル織りは高級品らしいけど
これは安物みたいだな。\c"
Ms013c008,"\h(《武器屋》)ちょっと　おにーちゃん。
ウチの商売モンに手ェ出しちゃ
ダメダメだよぉ〜！\c"
Ms013c009,\h(《ヴァイス》)「ナスル軍　はらい下げ品」\c
Ms013c010,"\h(《ヴァイス》)うひゃー　でっかい剣！
ガンガンぶった切れそうだが
重そうだな。\c"
Ms013c011,"\h(《ヴァイス》)むぞうさに剣が　つっこんである。
キズのあんのや　刃こぼれしてんのが
なげ売りされてる。\c"
Ms013c012,"\h(《ヴァイス》)木の実が　どっさり入ってる。
うーん　うまそうだな！\c"
Ms013c013,"\h(《ヴァイス》)うおー　みずみずしい果物が！
ナスルの　かわいた空気の中では
いっそう　うまそうに感じるぜ！\c"
Ms013c014,"\h(《ヴァイス》)ナスル織りの　じゅうたんだ。
ちょっと　よごれや　キズがある品を
安売りしてるみたいだな。\c"
Ms013c015,\h(《ヴァイス》)う　うわっ……≦\c
Ms013c016,"\h(《ヴァイス》)お……
おおー……≦\c"
Ms013c017,"\h(《アイカ》)うっわー！
銀の食器が投売りされてる！
んー　今は　ムダ使いは　ダメだ！\c"
Ms013c018,"\h(《アイカ》)ひゃああ！　かわいい！
クルルがらの　バッグだよー！\c"
Ms013c019,"\h(《アイカ》)うーん　おいしそー≦
丸ごと　モリモリ食べたいなー！\c"
Ms013c020,"\h(《アイカ》)切ったお肉が包んである。
あたしだったら丸ごとで
買っていきたいけどね〜\c"
Ms013c021,"\h(《アイカ》)変わった薬が　いろいろあるなあ。
さすが　ナスラードのバザールは
めずらしーものだらけねー。\c"
Ms013c022,"\h(《アイカ》)うわー　うわー！
クルルの置物だ！　カワイイ！
この青い石もきれーい！\c"
Ms013c023,"\h(《アイカ》)「活ナスルサソリ」？
……中で　ゴソゴソ音が　してるけど
いやーん！\c"
Ms013c024,"\h(《アイカ》)ナスルの織物ね。
ナスル織りは高級品って言うけど
これは　けっこう安いみたい。\c"
Ms013c025,"\h(《武器屋》)ちょっと　おねーちゃん。
ウチの商売モンに手ェ出しちゃ
ダメダメだよぉ〜！\c"
Ms013c026,\h(《アイカ》)「ナスル軍　はらい下げ品」\c
Ms013c027,"\h(《アイカ》)うっわー　おっきい剣だなー。
こんなので戦ったら
よろけちゃいそーだよ。\c"
Ms013c028,"\h(《アイカ》)キズがあったり　刃こぼれしてるのが
なげ売りされてるみたい。
いくら安くても　ちょっとなー。\c"
Ms013c029,"\h(《アイカ》)わー　おいしそー！
木の実が　どっさりだよー！\c"
Ms013c030,"\h(《アイカ》)わー　みずみずしい果物が！
ナスルに　いると　ノドが　かわくから
果物を食べたくなるよね〜！\c"
Ms013c031,"\h(《アイカ》)ナスル織りの　じゅうたんだ。
ちょっと　よごれや　キズがある品を
安売りしてるみたいね。\c"
Ms013c032,"\h(《アイカ》)ひゃー……
ちょっと　これは着れないかなあ。\c"
"",me013b.sct
"",m5130000
"",M0238
