[Event Name],Task ID
Ms034b000,"\h(《ヴァイス》)きんきゅう時用の　ロープや工具が
しゅうのう　されてる箱だ。
最新の船でも　非常の備えは必要だもんな。\c"
Ms034b100,"\h(《ヴァイス》)伝声管（でんせいかん）だ。
どうやら　ブリッジに
つながってるらしいな。\e"
Ms034b101,"\h(《ギルダー》)いよう　ヴァイス。
こちら　ブリッジだ。
どこを　ほっつき歩いてんだ？\c"
Ms034b001,"\h(《ヴァイス》)伝声管（でんせいかん）だ。
ブリッジに　つながっている。\e"
Ms034b002,"\h(《ファイナ》)はい　ブリッジです。
あ　ヴァイスさんでしたか。
見張り台は気持ちいいですよね。\c"
Ms034b003,"\h(《ヴァイス》)伝声管（でんせいかん）だ。
ブリッジに　つながっている。\e"
Ms034b004,"\h(《ファイナ》)はい　ブリッジです！
ヴァイスさん　何してるんです？
船は　きけんな状態なんですよ！\c"
Ms034b015,"\h(《ヴァイス》)見張り台は　いじょうなし！
これより甲板の敵を
ぶったおしに行くぜ！\c"
Ms034b005,"\h(《ヴァイス》)この　サーチライトの　おかげで
夜間も　ガンガン飛べる。\c"
Ms034b006,"\h(《ヴァイス》)きんきゅう時用の　ロープや工具が
しゅうのう　されてる箱だ。
最新の船でも　非常の備えは必要だもんな。\c"
Ms034b007,"\h(《ヴァイス》)たまには武器を　むしぼし　しないと
さやの中で　さびついたり
かわぶくろの中で　くさくなったりする。\c"
Ms034b106,"\h(《ヴァイス》)伝声管（でんせいかん）だ。
ブリッジに　つながっている。\c"
Ms034b107,"\h(《アイカ》)はーい　こちら　ブリッジ！
なんだ　ヴァイスなの？
遊んでないで　もどってきなよ〜。\c"
Ms034b008,"\h(《ヴァイス》)伝声管（でんせいかん）だ。
ブリッジに　つながっている。\c"
Ms034b009,"\h(《アイカ》)はい　こちら　ブリッジ！
ヴァイス　なにやってんの？
さっさと船を修理しなさいよ！\c"
Ms034b010,"\h(《ヴァイス》)やっぱり船の上だと
せんたくものの　かわきが早いな。
雲の上なら天気の心配もないし。\c"
Ms034b011,"\h(《ヴァイス》)クルーたちの昼メシだ。
りっぱな　キッチンが　あるから
空の上でも　けっこう　ごうかだ。\c"
Ms034b012,"\h(《ヴァイス》)かなり　ハデに　やられちまった。
これ以上　せんとうを重ねると
ちんぼつの　きけんせいが　あるな……\c"
Ms034b013,"\h(《ヴァイス》)サロンの　とびらを　へいさしやがったな。
とにかく　ムラジが　いるはずの
ブリッジを確保しなければ！\c"
Ms034b014,"\h(《ヴァイス》)ちっ　へいさ　されてる。
まずは　ムラジが　いるはずの
ブリッジに急ごう！\c"
Ms034a020,"\h(《ヴァイス》)この空域では
うかつに外に出るのは　きけんだ。
このとびらは　へいさしておこう。\c"
