[Event Name],Task ID
MF0300000,"\h(《ヴァイス》)なんてこった……
船が燃えちまっている。\e"
MF0300001,"\h(《ラミレス》)ファイナ……
ここにいたか。\e"
MF0300002,\h(《ラミレス》)さがしたぞ。\e
MF0300003,\h(《ファイナ》)ラミレス……\e
MF0300004,"\h(《アイカ》)ファイナ　この男を
知ってるの!?\e"
MF0300005,\h(《ファイナ》)…………\e
MF0300006,"\h(《ヴァイス》)この　こうげきは
おまえの　しわざか!?\e"
MF0300007,"\h(《ラミレス》)そうだ。
今日より　この　ナスラードは
わが　バルアの支配下に入る。\e"
MF0300008,"\h(《ラミレス》)そして……
これより　おまえたちを
帝国に連行する。\e"
MF0300009,"\h(《ラミレス》)剣を　すてろ。
さもなくば　命の保証はない。\e"
MF0300010,"\h(《ファイナ》)ヴァイスさん！
彼の言うとおりにしてください！\e"
MF0300011,\h(《ヴァイス》)ファイナ!?\e
MF0300012,"\h(《ファイナ》)今の　あなたでは……
彼には勝てません！
お願い　剣を　すてて!!\e"
MF0300013,"\h(《どうする!?》)「剣をすて　こうふくする」
「あくまで戦う」\e"
MF0300014,"\h(《ヴァイス》)くっ……
わかった……こうふくする。\e"
MF0300015,\h(《ラミレス》)けんめいな判断だな。\e
MF0300016,"\h(《ラミレス》)空賊たちを　とらえろ。
ガルガンチュア要塞へ　ごそうする。\e"
MF0300017,"\h(《ファイナ》)ラミレス……
どうして……\e"
MF0300018,\h(《ラミレス》)…………\e
MF0300019,"\h(《ヴァイス》)ここで　バルアに
つかまるわけにはいかない。
あくまで戦うぞ！\e"
MF0300020,\h(《ラミレス》)おろかな。\e
MF0300021,"\h(《ラミレス》)だが　予想どおりの反応だ。
ならば　剣を使わずば　なるまい。\e"
MF0310000,\h(《ギルダー》)ぐっ……つええ……\e
MF0310001,\h(《アイカ》)ヴァイス……\e
MF0310002,"\h(《ヴァイス》)ダメだ……
歯が……立たない……\e"
MF0310003,"\h(《ファイナ》)ラミレス……
どうして……\e"
MF0310004,\h(《ラミレス》)…………\e
M06000003,"\h(《船乗り》)ナスラードで
ほきゅうするつもりで来たのに
まさか　燃えちまってるとはねえ。\e"
M06000004,"\h(《船乗り》)ほとんど何にも売ってねえし
売ってても　えらく高えし。
でもここで　ほきゅうしねえとなあ……\c"
M06000005,"\h(《船乗り》)えーと　月Ж石は買ったな。
あとは飲み水を５タル……\e"
M06000006,"\h(《船乗り》)ようやく最近　物が増えてきてな
これでまた　ナスラードを
ほきゅう地点にできるぜ。\c"
M06010004,"\h(《ナスル商人》)えーと……ナスルトマトが
ひい　ふう……ああ　この箱も
ダメだなあ……\e"
M06010005,"\h(《ナスル商人》)こんだけしか焼け残らないんじゃ
数えまちがえたくても
まちがえられねえよ。\c"
M06010006,"\h(《ナスル商人》)モンテスマヒノキが
にい　しい………\e"
