[Event Name],Task ID
MA5030000,"\h(《Black Pirate》)So, you're the Blue Rogue, Vyse, that everyone's
been talking about around these parts. Hehe…
We'll teach you a thing or two!!\c"
MA5030001,"\h(《Black Pirate》)Impudent little Blue Rogues!
I'll make you bow before the power
of the Black Pirates!\c"
MA5030002,"\h(《Black Pirate》)This here's our turf!
Don't think you can fly around these parts
without paying a price!!\c"
MA5030003,"\h(《Aika》)The enemy ship's approaching!
They're getting too close! We're right
in range of their cannons, Vyse!!\e"
MA5030004,"\h(《What will you do?》)“Stand and fight.”
“Increase distance.”\e"
MA5030005,"\h(《Vyse》)They want a fight? They've got one.
Hold our position!!\e"
MA5030006,"\h(《Aika》)What?! Vyse, are you crazy?! You know what?
You can be really stubborn sometimes! I'm
warning you… this is NOT a good idea…\c"
MA5030007,"\h(《Vyse》)Turn hard and get some distance between us!
We'll need more room if we want to fire the
Harpoon Cannon!\e"
MA5030008,"\h(《Aika》)Aye aye!
We'll show these Black Pirates a thing or
two, then!\c"
"",M0430
"",me090a.sct
"",k0200.mld
"",k0200.mld
"",f7100051S.p04
"",k0200.mld
"",f7100100S.p04
"",f7100100S.p04
"",「1」\c「2」\c「3a」\c「3b」\c
