[Event Name],Task ID
Ms017d000,"\h(《ヴァイス》)ツボにランプに……
各国の高級品が所狭しと
置いてあるな。\e"
Ms017d009,"\h(《ヴァイス》)でも全部、オスマンの持ち物を
飾ってるだけで
売ってくれるわけじゃないんだ。\c"
Ms017d001,"\h(《ヴァイス》)ビンづめのカエルとか
不気味なものが並んでいる。
ファイナが見たら気絶しそうだ。\c"
Ms017d002,"\h(《ヴァイス》)なんだ、この煮えたぎる
ピンクの液体は……
これが本当に薬になるのか……？\c"
Ms017d003,"\h(《ヴァイス》)うーむ。
なにが書いてあるのやら
さっぱりわからん。\c"
Ms017d004,"\h(《ヴァイス》)なんかいろんな薬品があるなあ。
これだけの種類を調合するとは
やるな、アルキュミス！\e"
Ms017d005,"\h(《ヴァイス》)魚と植物と……
ぎゃー！　眼球！\c"
Ms017d006,"\h(《ヴァイス》)昔、ヤフトマーの
提督が着ていたヨロイだそうだ。
カブトの角がカッコイイ。\c"
Ms017d007,"\h(《ヴァイス》)ふうん、持ち手にヒモが
巻いてあるのか。滑りにくくて
持ちやすそうだよな。\c"
Ms017d008,"\h(《ヴァイス》)これがリュウカン自慢の釜か。
この火力で鍛え上げて
するどい剣を生み出すわけだ。\c"
Ms017d010,"\h(《ヴァイス》)ロープは航海の必需品だ。
デルフィナスだっていろいろな
ところでロープを使ってる。\c"
Ms017d011,"\h(《ヴァイス》)資材や工具が入っている。
航海中に船を応急修理することも
あるから重要なものだ。\c"
Ms017d012,"\h(《ヴァイス》)食料品や日用品はどっさり
用意してある。
長い航海になることも多いしな。\c"
Ms017d013,"\h(《ヴァイス》)アイカが「女の子の必需品」って
言ってたけど……
なにが入ってんのかな？\c"
Ms017d014,"\h(《ヴァイス》)月Ж石は航海のときにも
普段の生活にも欠かせない物だ。
常に多めに用意してある。\c"
Ms017d015,"\h(《ヴァイス》)デルフィナスの砲弾だ。
なんせでっかいから場所を取る。
港に置ききれなかったかな。\c"
Ms017d016,"\h(《ヴァイス》)空賊島では酒が必需品だったが
三日月島ではあんまり減らない。
でもついつい盗ってきちまうな。\c"
Ms017d017,"\h(《ヴァイス》)保存食がつまっている。
クルーの命の綱だからな
つまみ食いは厳禁だ。\c"
Ms017d018,"\h(《ヴァイス》)月Ж石は航海のときにも
普段の生活にも欠かせない物だ。
常に多めに用意してある。\c"
Ms017d019,"\h(《ヴァイス》)服とか小物とかの日用品だ。
ぶんどってきたもの、買ったもの
まあいろいろだ。\c"
Ms017d020,"\h(《ヴァイス》)イズレールの工具が入ってる。
さわるとトンカチをふりまわして
怒るんだよな。\c"
Ms017d021,"\h(《ヴァイス》)ハシゴも航海でなにかと役立つ。
敵船に乗りこむときに
橋がわりにしたりな。\c"
Ms017d022,"\h(《ヴァイス》)あれっ？
これは書き割りじゃないか。\c"
Ms017d023,"\h(《ヴァイス》)ヤフトマーの布かなあ。でも
見せびらかすのに置いてるだけで
売ってくれないんだよな。\c"
Ms017d024,"\h(《ヴァイス》)ナスルの陶器なんかも置いてる。
これはナスラードで店に
飾ってたのを持ってきたらしい。\e"
Ms017d025,"\h(《ヴァイス》)あれだけの砲撃のなかで
いろいろ持ち出したとは……
根性だよなあ。\c"
Ms017d026,"\h(《ヴァイス》)モノノフが持ってた剣と
同じ物だな。ヤフトマーの剣は
おもしろい形してるよな。\c"
Ms017d027,"\h(《ヴァイス》)ヤフトマーの剣士が持つ
剣なんだそうだ。
さやの細工が細かくてきれいだ。\c"
Ms017d028,"\h(《ヴァイス》)おっ、バルアの本かな？
うーん……まるっきり
ちんぷんかんぷんだなあ。\c"
Ms017d029,"\h(《ヴァイス》)「薬学大全」「解剖学」……
「月と錬金術」……
難しそうな本ばっかりだ。\c"
Ms017d030,"\h(《ヴァイス》)アルキュミスのノートがある。
うーん、数式やわけのわからん
単語でいっぱいだ。\c"
Ms017d031,"\h(《ヴァイス》)不思議な色の液体だ。
これが薬になるのかな？\c"
Ms017d032,"\h(《ヴァイス》)自分の島から持ってきたまま
まだ開いてない本もあるようだ。
いったい何冊持ってきたんだ？\c"
M06310014,"\h(《オスマン》)ひええ！　恐ろしかったざます！
またアタシのお店を
焼かれるかと思ったざます〜！\e"
M06310015,"\h(《オスマン》)あんな怖い男をいつまで
野放しにしとくざます！
さっさとやっつけるざます〜！\c"
M06310000,"\h(《オスマン》)サラーム！
キレイで便利な高級小箱が
そろってるざーますよ！\e"
M06310001,"\h(《どうする？》)「小箱を売買する」
「世間話をする」
「店を出る」\e"
M06310002,"\h(《オスマン》)このお店は、あたくしには
ちょいと地味ざーます！\e"
M06310003,"\h(《オスマン》)２０００リッチ投資してくれれば
あたくしにふさわしい豪華な店に
改築するざーます！\c"
M06310004,"\h(《どうする？》)「２０００リッチ渡す」
「やめておく」\e"
M06310005,"\h(　)オスマンに
２０００リッチを手渡した。\e"
