[Event Name],Task ID
M00010000,"\h(《Jimmy》)Vyse, we took care of the island real good
while you were gone!\e"
M00010001,"\h(《Jimmy》)Aren't you proud of us? We did all this almost
almost by ourselves!\c"
M00010002,"\h(《Jimmy》)From now on, we're gonna help protect Pirate
Isle, too!\c"
M00010003,"\h(《Boy》)I'm so jealous of you, Vyse… I can't wait 'til
my dad let's me go sailing, too!\c"
M00010004,"\h(《Jimmy》)Hey, Vyse! Guess what? Guess what?
They let me on the Albatross the other day!\e"
M00010005,"\h(《Jimmy》)Well, actually, I was just helping my dad
move some boxes… hehe.\e"
M00010006,"\h(《Jimmy》)But, you gotta learn the little things like that
before you can become a sailor, right? I'm gonna
be the best sailor in the whole wide world!!\c"
M00010007,"\h(《Jimmy》)Is it really true that you sailed all the way
around the world, Vyse? It is?! Wow!!!\e"
M00010008,"\h(《Jimmy》)I'm gonna sail around the world, too, someday!
You just watch! I'm gonna be just like you
when I grow up!!\c"
M00010009,"\h(《Jimmy》)Wh, where'd that island come from?!
Where'd Shrine Island go?!
Vyse, what's going on?!\c"
M00010010,"\h(《Jimmy》)Actually, I wanted to go with you on your
journey, but my dad told me that I was too
young to be able to go out on my own yet.\e"
M00010011,"\h(《Jimmy》)So, I'll cheering for you guys from here, okay?
You better not let those bad guys beat you!!\c"
M00020000,"\h(《Alan》)While you were gone, I fixed a bunch of stuff
here on the island!\e"
M00020001,"\h(《Alan》)Heh… Now I feel like I can do anything!
Well… almost anything. Your mom helped
me move some boxes and stuff…\c"
M00020002,"\h(《Alan》)You know what? I actually had fun rebuilding
everything! It felt sorta good to make
something with my own hands!\e"
M00020003,"\h(《Alan》)Maybe I'll be a carpenter when I grow up!
I'm still a little young… but I guess it can't
hurt to dream, right Vyse!\c"
M00020004,"\h(《Alan》)Right now, all the grown-ups
are busy rebuilding the Albatross.\e"
M00020005,"\h(《Alan》)And you know what? I did such a good job helping
everyone rebuild the town that they're letting
me help rebuild the ship, too!\c"
M00020006,\h(《Alan》)Hey Vyse! Long time no see!\e
