[Event Name],Task ID
MQ0080002,"\h(《Vyse》)You're the one that put out that Black Spot and
called me out here?\e"
MQ0080003,"\h(《Young Female Voice》)Yes, you are correct. You've been quite the
popular Air Pirate around these parts lately,
you know.\e"
MQ0080004,"\h(《Young Female Voice》)However, I cannot sit idly while Air Pirates fly
the skies freely and do as they please!\e"
MQ0080005,"\h(《Young Female Air Pirate》)My name is Piastol. I am a bounty hunter... And
I specialize in finishing off Air Pirates!\e"
MQ0080006,"\h(《Piastol》)I am feared amongst even the most hardened Air
Pirates. They have dubbed me... the Angel of
Death!\e"
MQ0080007,"\h(《Piastol》)And the Angel has come for you, Vyse!\e"
MQ0080008,"\h(《Vyse》)Wow... imagine that! We've actually become
famous enough to have real bounty hunters come
after us.\e"
MQ0080009,"\h(《Aika》)Oh grow up, Vyse! It's not a good thing when
bounty hunters start coming after you!
Especially ones called “The Angel of Death”!!!\e"
MQ0080010,"\h(《Piastol》)You seem... confident. Perhaps you truly are as
strong as they say. I suppose this is why you've
been able to stand toe to toe with Valua.\e"
MQ0080011,"\h(《Piastol》)However, you are still just an Air Pirate! I'll
send you and your mangy crew to the bottom of
the clouds!\c"
MQ0090000,"\h(《Piastol》)How... how could this be?! How could I lose to a
lowly Air Pirate?!\e"
MQ0090001,"\h(《Vyse》)I'm sorry, but I'm a tad too young to die just
yet. Come back in... maybe 50 or 60 years? I
might be ready to keel over by then.\e"
MQ0090002,"\h(《Vyse》)But, in the meantime, we're gonna continue
sailing. I think it's time for you to get back
to your own ship.\e"
MQ0090003,\h(《Piastol》)Grr...\e
MQ0090004,\h(《Piastol》)...!\e
MQ0090005,"\h(《Piastol》)That scar... the one on your cheek!
And your goggles!!!\e"
MQ0090006,\h(《Vyse》)...Huh? What're you mumbling about now?\e
MQ0090007,"\h(《Piastol》)It... it can't be! No... I'd recognize you
anywhere! It is you!!!\e"
MQ0090008,"\h(《Piastol》)As I have told you, I am known across the skies
as the Angel of Death.\e"
MQ0090009,"\h(《Piastol》)I swear upon that cursed name that I will hunt
you down and finish you off!\e"
MQ0090010,"\h(《Piastol》)I will find you again... and your deaths I shall
bring!!\e"
MQ0090011,"\h(《Piastol》)Until then, I will let you live. However, the
next time we meet, it will be the end of you!\e"
MQ0090012,"\h(《Aika》)What's her problem?! She just says whatever she
wants and takes off like that! I'd like to give
her a piece of my mind!!\e"
MQ0090013,"\h(《Vyse》)Don't waste your energy. She'll be back.
In the meantime, we've got an adventure to
get back to.\c"
MQ0100000,"\h(《Piastol》)I've been waiting for you, Vyse.
I assume that you remember me?\e"
MQ0100001,"\h(《Piastol》)I am Piastol...
I am the hunter of Air Pirates. I am…
the Angel of Death!\e"
MQ0100002,"\h(《Piastol》)I have come to deliver death unto you.
This very place shall become your grave.\e"
MQ0100003,"\h(《Aika》)You call us out here and then you start spouting
all this nonsense? You have problems, lady.\e"
MQ0100004,"\h(《Aika》)And so we beat you once... Who cares?! Just give
it a rest already, will ya? Why are you being so
persistent?!\e"
MQ0100005,"\h(《Piastol》)...You speak as if my search for you has been a
recent phenomenon, oh red-headed one.\e"
MQ0100006,"\h(《Piastol》)These past 7 years... I have been searching the
world for you. Looking for any trace of your
passing I could find... Vyse.\e"
MQ0100007,\h(《Vyse》)Huh? What're you talking about?\e
MQ0100008,\h(《Piastol》)...I have no other words for you!\e
MQ0100009,"\h(《Piastol》)Today I will have my revenge! En garde, Vyse!\e"
MQ0110000,"\h(《Piastol》)Wh, why?! Why is it that I finally fight the man
I have been searching for all these years and
yet... I cannot win??\e"
MQ0110001,"\h(《Vyse》)H, hey... Okay, seriously... what're you talking
about?\e"
MQ0110002,"\h(《Aika》)Yeah! What exactly were you talking about when
you said that you've been chasing us for 7
years?? That's a really long time, you know!\e"
MQ0110003,"\h(《Piastol》)S, silence!
You could never understand my pain!\e"
MQ0110004,"\h(《Piastol》)Remember this, Vyse!
I swear that someday, I will defeat you!\e"
MQ0110005,"\h(《Piastol》)Don't think you can escape your fate!
I shall never forgive you!\e"
MQ0120000,"\h(《Piastol》)Vyse, today is the day that I take your life.\e"
MQ0120001,"\h(《Aika》)Hey, now you just wait a second there. You mind
telling us exactly why you hate Vyse so much??\e"
MQ0120002,"\h(《Piastol》)I despise all Air Pirates. That is why I became
a hunter of you despicable people.\e"
MQ0120003,"\h(《Piastol》)It all started 7 years ago... when my family was
brutally murdered by Air Pirates.\e"
MQ0120004,"\h(《Piastol》)And that is where I saw you, Vyse, among the Air
Pirate scum that took my family from me.\e"
MQ0120005,"\h(《Vyse》)H, huh?!\e"
MQ0120006,\h(《Aika》)You've gotta be mistaken!!\e
MQ0120007,"\h(《Aika》)We're Blue Rogues!
We'd never do something like that!\e"
MQ0120008,"\h(《Piastol》)Silence! Blue, Black... you're all the same!
You all deserve to die!\e"
MQ0120009,"\h(《Piastol》)My only purpose in life since then has been to
deliver justice unto the Air Pirates that
destroyed my life.\e"
MQ0120010,"\h(《Piastol》)Vyse, it is time for me to have my revenge!
Have at you!\e"
MQ0130000,"\h(《Piastol》)F... Father... am I doomed... to never win?
To... never avenge your death?\e"
MQ0130001,"\h(《Vyse》)Piastol, tell me. Tell me what happened to you
7 years ago.\e"
MQ0130002,"\h(《Vyse》)I want to know. I need to know why you think I
killed your family.\e"
MQ0130003,\h(《Piastol》)......\e
MQ0130004,"\h(《Piastol》)...Very well. Perhaps it will help jog your
memory, as well.\e"
MQ0130005,\h(《Piastol》)7 years ago... I was a young girl of 10 years.\e
MQ0130006,"\h(《Piastol》)My father was a soldier in the Valua Armada.
My entire family lived aboard his ship as we
sailed the Valuan skies... together.\e"
MQ0130007,"\h(《Piastol》)One night, I was awakened by a loud explosion
and rumbling.\e"
MQ0130008,"\h(《Piastol》)I rushed to the deck, and found nothing but a
sea of flames.\e"
MQ0130009,"\h(《Piastol》)But, I could see through the flames that an Air
Pirate ship was fast approaching.\e"
MQ0130010,"\h(《Piastol》)The rest of my family was on the bridge of our
ship... but the flames were too strong. I
couldn't get through to them.\e"
MQ0130011,"\h(《Piastol》)My father used to always tell me that in
situations like this, to “save myself first.”\e"
MQ0130012,"\h(《Piastol》)I was so worried about my father... and my baby
sister... but instead, I rushed to the room
where we kept the life boats.\e"
MQ0130013,"\h(《Piastol》)That is where I ran into an Air Pirate... A red-
haired Air Pirate girl!\e"
MQ0130014,"\h(《Aika》)...!
Wait a second... that was you?!\e"
