[Event Name],Task ID
M01220000,"\h(《Vyse》)Hm? What's this black stone?
It's giving off some sort of light, though…\c"
M01220001,"\h(《Vyse》)Is this a Moon Stone? A Black Moon Stone? Huh?
Does that mean there's a Black Moon, too? I
don't know what's going on here…\c"
M01220002,"\h(《Vyse》)Whoa…
There's a whole mountain of old sails and
sailing equipment…\c"
M01220003,"\h(《Vyse》)There's some dried fish hanging here. Well, they
look like they're still a little moist. It's
probably best not to eat them…\c"
M01220004,"\h(《Vyse》)Is this supposed to be a bed? It doesn't look
very comfortable. But, it's probably more
comfortable than the hammock on the Little Jack.\c"
M01220005,"\h(《Vyse》)There's a diary
on the desk…\e"
M01220006,"\h(　)“I've lost count of the days… no, years… since
we were shipwrecked here in the Dark Rift. I
don't even remember where we were headed…”\e"
M01220007,"\h(　)“All of my shipmates have died. I am the only
one left… I often wonder why I don't just let
go and join them… But, there's something…”\e"
M01220008,"\h(　)“Something holding me back… keeping me going.
I… I can't remember. I can't remember
anything. I don't even know my own name…”\e"
M01220009,"\h(　)“I think I remember that I have… a wife… and
a daughter. Damn! Why can't I remember?! I feel
so empty… I feel like something is missing…”\e"
M01220010,"\h(　)“But it matters no more. I'm doomed to die here
in these swirling clouds of death. I've sealed
my own fate for whatever foolish reason…”\c"
M01220011,"\h(《Vyse》)This must be the source of the light that
we saw through the window.\c"
M01220012,"\h(《Vyse》)Robinson lived here for so many years… with
nothing to light his way but a flickering lamp…\c"
M01220013,\h(《Ragged Old Man》)…………\c
M01220014,"\h(《Vyse》)Um… sir? Are you alright?
Did you get shipwrecked in here?\e"
M01220015,\h(《Ragged Old Man》)… Who are you?\e
M01220016,"\h(《Vyse》)Uh, I'm Vyse, a Blue Air Pirate.
What's your name?\e"
M01220017,\h(《Ragged Old Man》)… I don't know.\e
M01220018,\h(《Vyse》)… Huh?\e
M01220019,"\h(《Ragged Old Man》)I can't remember anything from before the
shipwreck. I can't even remember my crewmates'
names… I… I…\e"
M01220020,"\h(《Fina》)It appears that he has amnesia. Poor man…
The shock of being shipwrecked must have
been devastating…\e"
M01220021,"\h(《Aika》)You know what? You can just come with us!
We'll give you a ride out of here!\e"
M01220022,"\h(《Ragged Old Man》)No… I know the way out… The Giant Beast leads
to the outer world… But… But I cannot leave
without my memories.\e"
M01220023,"\h(《Aika》)But, we're here to help you!\e"
M01220024,"\h(《Ragged Old Man》)I cannot leave. Not without knowing who I am.
Not without knowing where to go once I am on
the outside. No, I will stay here.\c"
M01220025,"\h(《Vyse》)… Alright. We can't force you to leave.
Hmm… I wonder if there's anything we can do to
help him get his memory back…\c"
M01220026,\h(《Ragged Old Man》)………………\c
M01220027,"\h(《Vyse》)Hey, have you remembered anything
about yourself yet?\e"
M01220028,"\h(《Ragged Old Man》)…Who are you?
I've never seen you before…\e"
M01220029,"\h(《Aika》)…Oh, no. He's forgotten all about us
already!\c"
M01220030,\h(《Ragged Old Man》)…………\c
M01220031,"\h(《Vyse》)Um… sir? Are you alright?
Did you get shipwrecked in here?\e"
M01220032,\h(《Ragged Old Man》)… Who are you?\e
M01220033,"\h(《Vyse》)Uh, I'm Vyse, a Blue Air Pirate.
What's your name?\e"
M01220034,\h(《Ragged Old Man》)… I don't know.\e
M01220035,\h(《Vyse》)… Huh?\e
M01220036,"\h(《Ragged Old Man》)I can't remember anything from before the
shipwreck. I can't even remember my crewmates'
names… I… I…\e"
M01220037,"\h(《Fina》)It appears that he has amnesia. Poor man…
The shock of being shipwrecked must have
been devastating…\e"
M01220038,"\h(《Aika》)I wonder where
he's from…\e"
M01220039,"\h(《Polly》)It… it's you!
Oh, thank the Moons I've found you!!\e"
M01220040,"\h(《Polly》)Your hair's a little longer than before and
you've got a beard now, but I know it's you! I'd
never forget you! You're my husband, Robinson!\e"
M01220041,"\h(《Ragged Old Man》)Robinson…
That's my name…?\e"
M01220042,"\h(《Polly》)Yes, that's right!
It's me! Polly! Don't you remember me?
Anne and I have been waiting for you for years!\e"
M01220043,"\h(《Ragged Old Man》)Polly?
Anne?\e"
M01220044,\h(《Ragged Old Man》)……………\e
M01220045,"\h(《Ragged Old Man》)Wait… Rob… in… son… Polly… Anne… Anne…
Yes!! Yes!!!\e"
M01220046,"\h(《Ragged Old Man》)Yes! My name is Robinson! And I remember! I
remember my wife, Polly! And my daughter, Anne!\e"
M01220047,"\h(《Polly》)Yes, yes!
That's right!!\c"
M01220048,"\h(《Robinson》)…Yes, I remember now. Oh, Polly… I'm so sorry.
You must've been so worried… I'm so sorry that
I left you alone for so long…\e"
M01220049,\h(《Polly》)I'll never let you go again!\e
M01220050,"\h(《Robinson》)…Nor will I.
But… it seems like you're… a lot more
woman than when I last saw you…\e"
M01220051,"\h(《Polly》)You haven't seen me in years and that's
all you you have to say to me?!\c"
M01220052,"\h(《Robinson》)Your name was Vyse, right?
I thank you from the bottom of my heart. Because
of you, I have been reunited with Polly.\e"
M01220053,"\h(《Robinson》)Polly tells me that she is a member of your
crew now…\e"
M01220054,"\h(《Robinson》)I would like to go with Polly.
Could I come aboard your ship
as a member of your crew?\e"
M01220055,"\h(《Vyse》)Of course!
We could always use more help!\e"
M01220056,"\h(《Robinson》)I'm not in the best of shape, but I still 
remember how to sail. I can at least do
that much for you.\e"
M01220057,\h(　)Robinson has joined your crew as a “Sailor.”\c
M01220058,\h(《Ragged Old Man》)………………\c
M01220059,"\h(《Vyse》)Hey, have you remembered anything
about yourself yet?\e"
M01220060,"\h(《Ragged Old Man》)…Who are you?
I've never seen you before…\e"
M01220061,"\h(《Aika》)…Oh, no. He's forgotten all about us
already!\c"
M01220062,"\h(《Polly》)It… it's you!
Oh, thank the Moons I've found you!!\e"
M01220063,"\h(《What will you do?》)“Return to the Delphinus.”
“Stay here a little while longer.”\c"
"",me122a.sct
"",M0255
"",m5220000
"",a122bh32.mld
"",e6h032
"",a122bh32.mld
"",\h(ポリーさんが欲しいかい？)
"","めっちゃ欲しい！！
うんにゃ、いらねえさ\c"
"",\h(会話は何回目？)
"","初めてなので優しくしてください
経験抱負さん\c"
