[Event Name],Task ID
M02000000,"\h(《マルコ》)こんなのってないや……
おいらの大事な……おいらたちの
家がなくなっちゃった。\e"
M02000003,"\h(《マルコ……》)「また建てればいいさ」
「なにグズグズ泣いてんだ」\e"
M02000004,"\h(《ヴァイス》)また建てればいいさ。
そりゃあ家はなくなったけど
みんなは無事だったんだ。\e"
M02000005,"\h(《ヴァイス》)みんなでイズレールを手伝えば
すぐに元どおりになるさ。
がんばろうぜ！\e"
M02000006,"\h(《マルコ》)そっか、そうだよな。
家なんか建て直せばいいんだ。
クヨクヨしてる場合じゃないな！\e"
M02000007,"\h(《マルコ》)おいら、がんばるよ！
さあ、早く作業にかかろうぜ
にいちゃん！\c"
M02000008,"\h(《ヴァイス》)なにグズグズ泣いてんだ！
これから忙しくなるんだぞ。
さあ、まずはガレキの片づけだ！\e"
M02000009,"\h(《ヴァイス》)家なんかすぐに建てなおせる！
こんなことでへこたれてちゃ
空賊はつとまらないぜ！\e"
M02000010,"\h(《マルコ》)そっか、そうだよな！
こんなことでくじけてたら
空賊はつとまらないよな！\e"
M02000011,"\h(《マルコ》)おいら、がんばるよ！
さあ、早く作業にかかろうぜ
にいちゃん！\c"
M02000012,"\h(《マルコ》)おいら、がんばるよ！
さあ、早く作業にかかろうぜ
にいちゃん！\c"
M02000001,"\h(《マルコ》)銀の神殿ってのに行くのかい？
いいなあ、おいらも
行ってみたかったなあ。\e"
M02000002,"\h(《マルコ》)でも、今回は留守番してるぜ。
にいちゃんが戻ってくるまでに
島を元どおりにしとかねえとな！\c"
M08070000,"\h(《モエギ》)私、恐ろしくて……
あの人たちがまた襲ってきたら
どうすればいいんでしょう……\e"
M08070001,"\h(《モエギ》)ああ、エンリック様……
モエギはエンリック様に
お会いしとうございます……\c"
M08070004,"\h(《モエギ……》)「モエギが無事で良かった」
「しっかりしろよ」\e"
M08070005,"\h(《ヴァイス》)モエギ姫が無事で良かったよ。
ケガでもさせたら、エンリックに
殺されちまうからな。\e"
M08070006,"\h(《ヴァイス》)俺はエンリックみたいな形で
モエギを守ることはできないけど
クルーの命は絶対に守るぜ！\e"
M08070007,"\h(《モエギ》)そうですね……
私、なにを弱気に
なっていたのでしょう。\e"
M08070008,"\h(《モエギ》)私……がんばりますわ。
私には頼もしい船長と、クルーの
みんながいるんですもの。\c"
M08070009,"\h(《ヴァイス》)しっかりしろよ！
エンリックは今、独りで
アルマダと戦っているんだぞ！\e"
M08070010,"\h(《ヴァイス》)モエギが弱気になってどうする。
俺たちといっしょに
アルマダと戦うんだろう？\c"
M08070011,"\h(《モエギ》)そうですね。エンリック様は
お独りで戦ってらっしゃる。
私もしっかりしなくては。\e"
M08070012,"\h(《モエギ》)私……がんばりますわ。
私には頼もしい船長と、クルーの
みんながいるんですもの。\c"
M08070013,"\h(《モエギ》)私……がんばりますわ。
私には頼もしい船長と、クルーの
みんながいるんですもの。\c"
M08070002,"\h(《モエギ》)ファイナ様の故郷へ
行かれるんですってね。\e"
M08070003,"\h(《モエギ》)いってらっしゃいませ。
島のことは私どもに
お任せくださいまし。\c"
M08150000,"\h(《キララ》)ハデにやりやがって……
何日もかけて建てたもんが
一晩でみんな灰になっちまった。\e"
M08150003,"\h(《キララ……》)「俺も修理を手伝うよ」
「もっと豪華なのを建てようぜ」\e"
M08150004,"\h(《ヴァイス》)俺も修理を手伝うよ。
また、新しい建物を
作りなおそうぜ。\e"
M08150005,"\h(《ヴァイス》)ヤフトマーの建築を、西邦人に
見せつけてやるんだろ？
これぐらいでヘコたれるなよ。\e"
M08150006,"\h(《キララ》)ヘッ、言ってくれるじゃねえか。
ありがとよ、船長。
はげましてくれてよ。\e"
M08150007,"\h(《キララ》)よーし、修理作業の時は
ビシビシしごいてやるから
覚悟しときなよっ！\c"
M08150008,"\h(《ヴァイス》)なーに、壊されたら
また新しく建てなおすまでさ。
もっと豪華なのを建てようぜ。\e"
M08150009,"\h(《キララ》)ハハッ……
まったくヘコたれない人だね、
あんたは。\e"
M08150010,"\h(《キララ》)だが、あんたの言うとおりさ。
よーし見てな、前にもまして
いい建物を作ってみせるよ！\c"
M08150011,"\h(《キララ》)さあ、修理にかかろうか。
今日中にこのガレキを
片づけっちまおうよ！\c"
M08150001,"\h(《キララ》)あんたたちが銀の神殿とやらから
帰ってくるまでには
きれいに直しといてやるよ。\e"
M08150002,"\h(《キララ》)ヤフトマーの大工の
腕の見せ所ってもんよ。
任せときな！\c"
M14000000,"\h(《イズレール》)ショボボーン！
すっかり焼け野原じゃ。
どーしたらいいんじゃ。\c"
M14000003,"\h(《ヴァイス》)「今こそ腕の見せ所だぜ」
「まずはガレキを片づけるか」\e"
M14000004,"\h(《ヴァイス》)なに言ってんだよ！
今こそ、名大工イズレールの
腕の見せどころだろ？\e"
M14000005,"\h(《ヴァイス》)ズババーンとカッコイイのを
ドドーンと建てなおしてくれよ。\e"
M14000006,"\h(《イズレール》)こりゃドドーンとまいったわい。
ヴァイスはへこたれんのう。\e"
M14000007,"\h(《イズレール》)それでは期待にそうように
ドドーンとズバーンとビビーンと
元どおりにしてみせるわい！\c"
M14000008,"\h(《ヴァイス》)まずはガレキを片づけようぜ。
それから使える資材を集めて
ドーンと建てなおそうぜ！\e"
M14000009,"\h(《ヴァイス》)なに、みんな無事だったんだ。
みんなで働けばすぐ済むさ！
指揮はたのむぜ、イズレール！\e"
M14000010,"\h(《イズレール》)そうじゃな。
無人島のときはわしがひとりで
ドドーンと建てたんじゃもん。\e"
M14000011,"\h(《イズレール》)みんながいれば
ズババーン、ドビビーンと
作業も早いわい！\e"
M14000012,"\h(《イズレール》)よし、さっそくズバーンと
作業に入るんじゃ！
おまえも手伝うんじゃぞ！\c"
M14000001,"\h(《イズレール》)本拠地はドドーンと
わしらに任せて
安心して行ってきてくれい！\e"
M14000002,"\h(《イズレール》)おまえさんたちが帰る頃には
パンパカパーンと
元どおりのキレイな街じゃ！\c"
Mp0010000,"\h(《アイカ》)ファイナのようすを
見てきてあげてよ。
作戦室にこもりきりなんだ。\e"
Mp0010002,"\h(《アイカ》)それから……
みんなもだいぶガックリしてるし
声をかけてあげてよ。\c"
Mp0010001,"\h(《アイカ》)ファイナの船なら
岬に用意してあるよ。\c"
Mp0020000,"\h(《ファイナ》)ヴァイスさん、行きましょう。
天空に浮かぶ、銀の大神殿へ。\c"
Ms017h000,"\h(《ヴァイス》)すっかり焼け落ちてしまって
跡形もないな……\c"
Ms017h001,"\h(《ヴァイス》)イズレールの建材は
すすけているけど無事かな。
しかし建て直すのはたいへんだ。\c"
Ms017h002,"\h(《ヴァイス》)テントはすっかり焼けている。
中に置いてた資材や食料も
みんな燃えてしまったな。\c"
Ms017h003,"\h(《ヴァイス》)カリファのテントも占い道具も
すっかり焼けてしまったな。
こりゃ、荒れそうだぞ。\c"
Ms017h004,"\h(《ヴァイス》)俺たちの家も丸焼けか。
まあ、みんなが無事で
良かったぜ。\c"
Ms017h005,"\h(《ヴァイス》)ちっきしょー！　
ラミレスの野郎、俺の空賊旗を
丸コゲにしやがって〜！\c"
Ms017h006,"\h(《ヴァイス》)ゴンザレスも
さわがしくて
眠れなかっただろうな。\c"
Ms017h007,"\h(《ヴァイス》)よし……
銀の大神殿へ出発するか！\e"
Ms017h008,"\h(《出発する？》)「よし、出発するぜ！」
「いや、もう少し島をまわろう」\c"
Ms017h009,"\h(《ヴァイス》)もうすこし、みんなの様子を
見てまわっておくか。\c"
MK0030000,"\h(《ヴァイス》)くそっ、バルアめ！
なぜ、ここが俺たちの本拠地と
わかったんだ!?\e"
MK0030001,\h(　)知りたいか、空賊ども……\e
MK0030002,\h(《ヴァイス》)おまえは……ラミレス!?\e
MK0030003,"\h(《ラミレス》)ダングラールで見かけた
貴様らの船を警備艇が追跡し
この島の場所を突き止めたのだ。\e"
MK0030004,"\h(《ラミレス》)もっとも、貴様らなどは
もとより眼中にない。
ここに来た用件はただひとつ……\e"
MK0030005,"\h(《ラミレス》)貴様らが集めた
５つの月晶……
それを引き渡してもらおう。\e"
MK0030006,"\h(《ラミレス》)おとなしく引き渡せば兵は退く。
さもなくば……
この剣にかけて、奪いとるまで。\e"
MK0030007,"\h(《月晶だと!?》)「渡せるものか！」
「わかった……渡そう」\e"
MK0030008,"\h(《ヴァイス》)ふざけるな！
おめおめと月晶を渡せるものか！\e"
MK0030009,"\h(《ラミレス》)予想通りの答えだな。
ならば……斬る！\e"
MK0030010,"\h(《ヴァイス》)わかった……渡そう。
そのかわり、クルーたちの命は
保証してくれ。\e"
MK0030011,"\h(《ラミレス》)ほう……予想外の答えだな。
だが、賢明な判断だ。\e"
MK0030012,"\h(《ラミレス》)約束どおり、兵は退こう。
では、月晶を渡せ。\e"
MK0040000,"\h(《ラミレス》)月晶……
確かにあずかった。\e"
MK0040001,\h(《ファイナ》)待って、ラミレス！\e
MK0040002,"\h(《ファイナ》)なぜ……
なぜ、あなたはバルアに
力を貸しているの!?\e"
