[Event Name],Task ID
MG0220000,"\h(《酔った男》)なんだ、おまえたちは？
見かけねえツラだな。
ヒック……何か用か？\e"
MG0220001,"\h(《ヴァイス》)ああ。
実は、聞きたいことがあって
街をまわってるんだ。\e"
MG0220002,"\h(《酔った男》)ヒック……
こんな飲んだくれのクズに
何を聞きたいってんだ？\e"
MG0220003,"\h(《酔った男》)俺の名前はドン。
何を聞きたいのか知らねえが
てみじかにすませてくんな。\e"
MG0220004,"\h(《ヴァイス》)東に見える、デカい気流の壁……
あれを越える方法を
知りたいんだ。\e"
MG0220005,"\h(《ドン》)ああ？
あのサルガッソーを
越える方法……だとぉ？\e"
MG0220006,"\h(《ドン》)ワッハハハ、こいつは最高だ！
俺たちと同じようなバカが
まだ、いやがった！\e"
MG0220007,\h(《ヴァイス》)……？\e
MG0220008,\h(《アイカ》)な、なに？\e
MG0220009,"\h(《酒場の主人》)ボウヤたち、本気かい？
あのサルガッソーを
越えるだなんて？\e"
MG0220010,"\h(《元船乗り》)まったく、いつの時代になっても
アホウなやつってのは
いるもんだなあ。\e"
MG0220011,"\h(《ドン》)ボウズ、あの気流の壁は
『サルガッソー』と呼ばれる
魔の空域なんだ。\e"
MG0220012,"\h(《ドン》)今から、１０年以上前……
ここ、喜望峰が発見され
このエスペランザが建設された。\e"
MG0220013,"\h(《ドン》)この街は、大陸の最果てだ。
ここに来る事すら命がけだった。
多くの船が途中で難破した。\e"
MG0220014,"\h(《ドン》)だが、未知の空域を夢みる
船乗りたちにとっちゃあ
そんなこたぁ、関係ねえ。\e"
MG0220015,"\h(《ドン》)俺のようなバルア軍人をはじめ
東の空域をめざす船乗りたちが
ワンサとこの街に集まった……\e"
MG0220016,"\h(《ドン》)だが、あの『サルガッソー』は
そんな俺たちの夢を、目いっぱい
あざ笑いやがったのさ。\e"
MG0220017,"\h(《ドン》)サルガッソーに向かった船は
ことごとく、気流に
はじき返されるか……\e"
MG0220018,"\h(《ドン》)あの気流の中に
飲み込まれ……
二度と帰ってこなかった。\e"
MG0220019,"\h(《ドン》)俺たちは、船を失った。
バルアはこの街を見限ったのか
船はパッタリこなくなった。\e"
MG0220020,"\h(《ドン》)ヒック……取り残された俺たちが
やれることといったら、こうして
飲んでることぐらいなのさ。\e"
MG0220021,"\h(《元船乗り》)ムリなもんはムリ。
ガキはとっとと家に帰って
母ちゃんの乳でも吸ってな！\e"
MG0220022,"\h(《アイカ》)なによ、それ!?
ムリ、ムリって、それで
昼間っから酒飲んでるの!?\e"
MG0220023,"\h(《アイカ》)ヴァイス、いこ！
こんなとこにいても
時間のムダだよ。\e"
MG0220024,"\h(《ヴァイス》)おかげで、サルガッソーのことは
よくわかった。あんたたちが
目的を失ったってことも。\e"
MG0220025,"\h(《ヴァイス》)だけど、目的がなくなったら
次の目的を
探せばいいじゃないか。\e"
MG0220026,"\h(《ヴァイス》)サルガッソーを
越えられなかったからって
ここでずっと、こうしてるのか？\e"
MG0220027,"\h(《ヴァイス》)たった一回の挫折で
何もかも放り投げてしまうのか？\e"
MG0220028,"\h(《ヴァイス》)もう一度、この旗をかかげて
何かをやってみようという気に
なれないのか？\e"
MG0220029,\h(《ドン》)…………\e
MG0220030,\h(《ヴァイス》)な、何だ!?\e
MG0220031,"\h(《ファイナ》)ヴァイスさん、アイカさん！
すぐに港に来てください！\e"
MG0220032,"\h(《ファイナ》)街の沖に……
アルマダの艦隊が現れました！\e"
MG0220033,"\h(《アイカ》)えーっ!?
ど、どーしてこんなところに!?\e"
MG0220034,"\h(《ヴァイス》)いくぞ、アイカ！
とにかく、港に急ごう!!\e"
M07020000,"\h(《宿屋の主人》)ほう、われわれナスル人以外に
旅人がこの街を訪れるなんて
何年ぶりのことかな。\e"
M07020001,"\h(《宿屋の主人》)１泊２８０リッチだ。
どうする、泊まってくか？\e"
M07020002,"\h(《どうする？》)「泊まっていく」
「店を出る」\e"
M07020003,"\h(《宿屋の主人》)そうか、ではすぐに
ベッドを用意しよう。\e"
M07020004,"\h(《宿屋の主人》)よく眠れたか？
どこに行くつもりか知らんが
赤い月のご加護があらんことを。\c"
M07020005,"\h(《宿屋の主人》)ほう……こんな街では
他に体を休められるような場所は
ないと思うがな。\c"
M07020018,"\h(《宿屋の主人》)……ん？
金がたりないみたいだぞ。\c"
M07020006,"\h(《宿屋の主人》)聞いたぞ、おまえたち！
アルマダの艦隊をたった１隻で
打ち破ったらしいな。\e"
M07020007,"\h(《宿屋の主人》)わがナスルの宿敵に
よく一矢むくいてくれた。
タダにしとくから泊まっていけ！\e"
M07020008,"\h(《どうする？》)「泊まっていく」
「店を出る」\e"
M07020009,"\h(《宿屋の主人》)おお、泊まってくれるか。
ゆっくりしていってくれよ。\e"
M07020010,"\h(《宿屋の主人》)そういえば、魔の空域から
なんとか生還した男から
こんなことを聞いたことがある。\e"
M07020019,"\h(《宿屋の主人》)「レナウトのいる道を進め」
どうやら、あの空域に生息する
生き物の名前らしいんだが……\c"
M07020011,"\h(《宿屋の主人》)そうか……残念だ。
おまえさんの航海に
赤い月のご加護があらんことを。\c"
M07020012,"\h(《宿屋の主人》)おお、おまえさんたちは以前
この街の沖でアルマダを
蹴散らした空賊じゃないか。\e"
M07020013,"\h(《宿屋の主人》)わがナスルの宿敵に
よく一矢むくいてくれた。
タダにしとくから泊まっていけ！\e"
M07020014,"\h(《どうする？》)「泊まっていく」
「店を出る」\e"
M07020015,"\h(《宿屋の主人》)おお、泊まってくれるか。
ゆっくりしていってくれよ。\e"
M07020016,"\h(《宿屋の主人》)やあ、よく眠れたか？
またこの街に来ることがあったら
ぜひ寄っていってくれよ。\c"
M07020017,"\h(《宿屋の主人》)そうか……これからどんな困難が
待ち受けているかわからぬが
気をつけていけよ。\c"
M07030000,"\h(《バルア兵くずれ》)ああ、外の武装灯台か？
あれを見れば、バルアがいかに
ここを重視してたかわかるだろ？\e"
M07030001,"\h(《バルア兵くずれ》)だが、今じゃ
砲の発射機構もぶっ壊れた
ただのデカい鉄の塔さ。\e"
M07030002,"\h(《バルア兵くずれ》)ま、人間の情熱や才能ってやつも
しじゅうみがいてなきゃ
サビついちまう。\e"
M07030003,"\h(《バルア兵くずれ》)俺たちも、ここの鉄クズと同じ
サビたオンボロってわけさ。
くそー、このポンコツめ！\c"
M07030004,"\h(《バルア兵くずれ》)俺たちも、ここの鉄クズと同じく
すっかりサビたボロってわけさ。
くそー、このポンコツめ！\c"
M07030005,"\h(《バルア兵くずれ》)グレゴリオ？
おお、あの老提督はまだ
ご健在なのか？\e"
M07030006,"\h(《バルア兵くずれ》)あの人の守りの堅さは
アルマダの中でもピカ一で
「鉄壁の提督」と呼ばれてたよ。\e"
M07030007,"\h(《バルア兵くずれ》)おお、あんたたちか。
アルマダとの戦い、港で
見させてもらったよ。\e"
M07030008,"\h(《バルア兵くずれ》)武装灯台が壊れてなければ
俺もあの砲をぶっ放して
戦いに参加したかったよ。\c"
M07030009,"\h(《バルア兵くずれ》)あの武装砲台を修理して
試し撃ちをウリにして観光客を
呼ぼうと思うんだけど……\e"
M07030010,"\h(《バルア兵くずれ》)どいつもこいつも、ちっとも
言うことをきかないんだよな。
まったく、ポンコツめ！\c"
M07050000,"\h(《酒場の女主人》)あたし、ホレた船乗りと一緒に
マランバからこの街に来たのよ。
二人で東の国に渡るつもりでね。\e"
