[Event Name],Task ID
ML0150000,\h(«Ramirez»)NO!!! \e
ML0150001,\h(«Ramirez»)Lord Galcian… you shall be avenged!\e
MSL0150000,\h(«Ramírez»)¡¡¡NO!!!\e
MSL0150001,\h(«Ramírez»)¡Lord Galcian…… te vengaremos!\e
MFL0150000,\h(«Ramirez»)NON !!!\e
MFL0150001,\h(«Ramirez»)Seigneur Galcian…… je vous vengerai !\e
MGL0150000,\h(«Ramirez»)NEIN!!!\e
MGL0150001,\h(«Ramirez»)Lord Galcian…… ich werde Euch rächen!\e
ML0180000,"\h(«Vyse»)There's Zelos…
Well, we made it… \e"
ML0180001,\h(«Fina»)Ramirez?!\e
ML0180002,\h(«Ramirez»)Why… did you do it?\e
ML0180003,\h(«Ramirez»)Why… did you kill him?\e
ML0180004,\h(«Ramirez»)… Why did you kill him?!\e
ML0180005,"\h(«Fina»)Ramirez… it's okay… it's over now…
come with us…\e"
ML0180006,"\h(«Ramirez»)Lord Galcian was the only man fit to rule this 
pathetic world…\e"
ML0180007,"\h(«Ramirez»)He was the only man capable of saving these 
fools from their wretched existence… \e"
ML0180008,\h(«Ramirez»)And you… \e
ML0180009,\h(«Ramirez»)You murdered him!!!\e
ML0180010,"\h(«Ramirez»)You shall pay!
No… not just you…\e"
ML0180011,"\h(«Ramirez»)The whole world shall pay! 
The Rains will wash away all of you!!! 
I swear it!\e"
ML0180012,"\h(«Ramirez»)It…
It was what Lord Galcian would have wanted…\e"
ML0180013,"\h(«Ramirez»)You have sealed the fate of this world by 
killing the only man who could have saved it! 
And now you will die!!!\e"
MSL0180000,"\h(«Vyse»)Está Zelos……
Bueno, nosotros lo hicimos……\e"
MSL0180001,\h(«Fina»)¡¿Ramírez?!\e
MSL0180002,\h(«Ramírez»)¿Por qué…… lo hicisteis?\e
MSL0180003,\h(«Ramírez»)¿Por qué…… le habéis matado?\e
MSL0180004,\h(«Ramírez»)…… ¡¿Por qué le habéis matado?!\e
MSL0180005,"\h(«Fina»)Ramírez…… no pasa nada…… ya ha pasado……
ven con nosotros……\e"
MSL0180006,"\h(«Ramírez»)Lord Galcian era el único que podía haber puesto
orden en este patético mundo……\e"
MSL0180007,"\h(«Ramírez»)Era el único que podía salvar a esos necios de
su mezquina suerte……\e"
MSL0180008,\h(«Ramírez»)Y tú……\e
MSL0180009,\h(«Ramírez»)¡¡¡Tú le mataste!!!\e
MSL0180010,"\h(«Ramírez»)¡Lo pagarás!
No…… no sólo tú……\e"
MSL0180011,"\h(«Ramírez»)¡El mundo entero pagará por esto!
¡¡¡Las Lluvias lo van a arrasar todo!!!
¡Lo juro!\e"
MSL0180012,"\h(«Ramírez»)Eso……
Eso es lo que Lord Galcian habría deseado……\e"
MSL0180013,"\h(«Ramírez»)¡¡¡Habéis decidido el destino de este mundo
matando al único hombre que lo habría salvado!
¡¡¡Y ahora vais a morir!!!\e"
MFL0180000,"\h(«Vyse»)Voilà Zelos……
Nous avons réussi……\e"
MFL0180001,\h(«Fina»)Ramirez ?!\e
MFL0180002,\h(«Ramirez»)Pourquoi…… avez-vous fait ça ?\e
MFL0180003,\h(«Ramirez»)Pourquoi…… l'avez-vous tué ?\e
MFL0180004,\h(«Ramirez»)…… Pourquoi l'avez-vous tué ?!\e
MFL0180005,"\h(«Fina»)Ramirez…… c'est bon…… tout est fini……
Viens avec nous……\e"
MFL0180006,"\h(«Ramirez»)Le Seigneur Galcian était seul à pouvoir diriger
ce monde pathétique……\e"
MFL0180007,"\h(«Ramirez»)Il était le seul à pouvoir les sauver de leur
misérable existence……\e"
MFL0180008,\h(«Ramirez»)Et vous……\e
MFL0180009,\h(«Ramirez»)Vous l'avez assassiné !!!\e
MFL0180010,"\h(«Ramirez»)Vous paierez !
Non…… pas seulement vous……\e"
MFL0180011,"\h(«Ramirez»)Le monde entier paiera !
Les Pluies vous emporteront !!!
Je le jure !\e"
MFL0180012,"\h(«Ramirez»)C'est……
C'est ce que le Seigneur Galcian aurait voulu……\e"
MFL0180013,"\h(«Ramirez»)Vous avez décidé du destin de ce monde en tuant
le seul homme qui aurait pu le sauver !
Maintenant vous allez mourir !!!\e"
MGL0180000,"\h(«Vyse»)Dort ist Zelos……
Also, wir haben es geschafft……\e"
MGL0180001,\h(«Fina»)Ramirez?!\e
MGL0180002,\h(«Ramirez»)Warum…… hast du das getan?\e
MGL0180003,\h(«Ramirez»)Warum…… hast du ihn getötet?\e
MGL0180004,\h(«Ramirez»)……Warum hast du ihn getötet?!\e
MGL0180005,"\h(«Fina»)Ramirez…… alles in Ordnung…… jetzt ist es
vorbei…… komm mit uns mit……\e"
MGL0180006,"\h(«Ramirez»)Lord Galcian war der Einzige, der in der Lage
war, diese bedauernswerte Welt zu regieren……\e"
MGL0180007,"\h(«Ramirez»)Er war der Einzige, der diese Narren vor
dem Elend dieser Welt bewahren konnte……\e"
MGL0180008,\h(«Ramirez»)Und du……\e
MGL0180009,\h(«Ramirez»)Du hast ihn getötet!!!\e
MGL0180010,"\h(«Ramirez»)Dafür wirst du büßen!
Nein…… nicht nur du……\e"
MGL0180011,"\h(«Ramirez»)Die ganze Welt woll bezahlen!
Die Rains werden euch alle wegspülen!!!
Ich schwöre es!\e"
MGL0180012,"\h(«Ramirez»)Das……
Das hätte Lord Galcian so gewollt……\e"
MGL0180013,"\h(«Ramirez»)Du hast das Schicksal der Welt besiegelt,
indem du den einzigen Mann getötet hast,
der sie hätte retten können! Und jetzt wirst
du sterben!!!\e"
"",me250a.sct
"",me249a.sct
"",L15発生しました。\c
"",a131il15.mld
"",a131il15.mld
"",a131il15_efe.mld
"",a131il15_efe.mld
"",M0315
"",e6l015
"",a131il15.mld
"",a131il15_efe.mld
"",L18発生しました。\c
"",a131il18.mld
"",a131il18.mld
"",a131il18_efe.mld
"",a131il18_efe.mld
"",M0315
"",e6l018
"",a131il18.mld
"",a131il18_efe.mld
