[Event Name],Task ID
MJ0040000,\h(«Galcian»)Admirals of the Valuan Armada…\e
MJ0040001,\h(«Galcian»)I have urgent news that affects all of you.\e
MJ0040002,"\h(«Alfonso»)Hoho! Words of wisdom from the 
Grand Admiral himself?  
Please… enlighten us.\e"
MJ0040003,"\h(«Galcian»)From this day forth, the Armada will no longer 
be under the Empress' control.\e"
MJ0040004,"\h(«Galcian»)Those that do not wish to walk this path that I 
have chosen, leave now. Those that wish to hear
my plans, stay.\e"
MJ0040005,\h(«Alfonso»)What? What is this?!\e
MJ0040006,"\h(«Gregorio»)Admiral Galcian! Do you know what you are 
saying?!\e"
MJ0040007,"\h(«Alfonso»)Have you gone insane, Galcian?!
Are you rebelling against the Empress?\e"
MJ0040008,"\h(«Galcian»)Hahaha… Fear not, Alfonso. I still have my wits
about me. I am following my own path. It's your
decision whether or not you wish to follow me.\e"
MJ0040009,"\h(«Alfonso»)Hehehe…
So, Galcian finally shows his true intentions…\e"
MJ0040010,"\h(«Alfonso»)Those words are treasonous! The punishment is
death!\e"
MJ0040011,\h(«Alfonso»)Ramirez?!\e
MJ0040012,"\h(«Ramirez»)If you speak in that manner again, I shall 
cleave you in two.\e"
MJ0040013,\h(«Alfonso»)What? What do you mean?\e
MJ0040014,"\h(«Galcian»)Wait, Ramirez…
There is no need for you to waste your energy on
this whelp.\e"
MJ0040015,"\h(«Galcian»)What about the rest of you? 
Will you follow me?\e"
MJ0040016,\h(«Belleza»)Lord Galcian…\e
MJ0040017,"\h(«Vigoro»)It doesn't make any difference to me. As long as
I get to fight, I don't care who's in charge.\e"
MJ0040018,"\h(«De Loco»)I will stay in the Armada as well.
I still haven't finished building the ship that
can go into Deep Sky.\e"
MJ0040019,"\h(«De Loco»)Also, if I stay in the Armada… I'll probably
get to fight Vyse again! Hehehehe!!!\e"
MJ0040020,\h(«Gregorio»)……\e
MJ0040021,"\h(«Galcian»)Gregorio…
What will you do?\e"
MJ0040022,"\h(«Gregorio»)Lord Galcian…
What is your goal?\e"
MJ0040023,"\h(«Gregorio»)I do not think that you are seeking the Imperial
Throne… What is it you want?\e"
MJ0040024,"\h(«Galcian»)Hahaha…
You are correct… That is not my goal.\e"
MJ0040025,"\h(«Galcian»)I want more power…
More control than Valua has ever had.
That is all I will say for now.\e"
MJ0040026,"\h(«Gregorio»)Lord Galcian…
Just what are you up to…\e"
MSJ0040000,\h(«Galcian»)Almirantes de la Armada Valuan……\e
MSJ0040001,\h(«Galcian»)Tengo noticias urgentes que os afectan a todos.\e
MSJ0040002,"\h(«Alfonso»)¡Oooh! ¿Unas palabras de sabiduría del Gran
Almirante en persona?
Por favor…… ilumínenos con su saber.\e"
MSJ0040003,"\h(«Galcian»)A partir de hoy, la Armada ya no estará bajo el
control de la Emperatriz.\e"
MSJ0040004,"\h(«Galcian»)Los que no deseen continuar en la senda que he
elegido, que se vayan. Aquellos que deseen
enterarse de mis planes, que se queden.\e"
MSJ0040005,\h(«Alfonso»)¿Cómo? ¡¿Pero qué es esto?!\e
MSJ0040006,"\h(«Gregorio»)¡Almirante Galcian! ¡¿Sabe lo que estás
diciendo?!\e"
MSJ0040007,"\h(«Alfonso»)¡¿Se has vuelto loco, Galcian?!
¿Va a rebelarse contra la Emperatriz?\e"
MSJ0040008,"\h(«Galcian»)Ja, ja…… No temas, Alfonso. Todavía me queda un
poco de sentido. Voy a seguir mi propio camino.
Seguirme o no depende de ti.\e"
MSJ0040009,"\h(«Alfonso»)Je, je……
Así que por fin conocemos al verdadero Galcian……\e"
MSJ0040010,"\h(«Alfonso»)¡Esas palabras constituyen traición!
¡Y se pagan con la muerte!\e"
MSJ0040011,\h(«Alfonso»)¡¿Ramírez?!\e
MSJ0040012,"\h(«Ramírez»)Si vuelves a decir eso, te parto en dos.\e"
MSJ0040013,\h(«Alfonso»)¿Qué? ¿Qué quiere decir eso?\e
MSJ0040014,"\h(«Galcian»)Espera, Ramírez……
No hay necesidad de que malgastes tus energías
con este necio.\e"
MSJ0040015,"\h(«Galcian»)¿Y qué decís el resto de vosotros?
¿Vais a seguirme?\e"
MSJ0040016,\h(«Belleza»)Lord Galcian……\e
MSJ0040017,"\h(«Vigoro»)A mí me da lo mismo. Mientras pueda pelear en
las batallas, me da igual quién esté al mando.\e"
MSJ0040018,"\h(«De Loco»)Yo también voy a quedarme en la Armada.
Todavía no he terminado de construir el navío
que puede viajar al Cielo Profundo.\e"
MSJ0040019,"\h(«De Loco»)Además, si lucho para la Armada…… ¡seguro que
podré luchar contra Vyse! ¡¡¡Je, je, je!!!\e"
MSJ0040020,\h(«Gregorio»)……\e
MSJ0040021,"\h(«Galcian»)Gregorio……
¿Qué vas a hacer?\e"
MSJ0040022,"\h(«Gregorio»)Lord Galcian……
¿Cuál es el objetivo de todo esto?\e"
MSJ0040023,"\h(«Gregorio»)No creo que sea el Trono Imperial……
¿Qué es lo que realmente quiere?\e"
MSJ0040024,"\h(«Galcian»)Ja, ja……
Tienes razón…… No es ésa mi meta.\e"
MSJ0040025,"\h(«Galcian»)Quiero más poder……
Más control del que Valua ha tenido jamás.
Eso es todo lo que necesitáis saber.\e"
MSJ0040026,"\h(«Gregorio»)Lord Galcian……
Pero qué está pasando aquí……\e"
MFJ0040000,\h(«Galcian»)Amiraux de l'Armada Valuan……\e
MFJ0040001,"\h(«Galcian»)J'ai des nouvelles urgentes qui vont tout
changer.\e"
MFJ0040002,"\h(«Alfonso»)Hoho ! Une Parole de Sagesse du Grand Amiral
lui-même…… Je vous en prie : illuminez nous.\e"
MFJ0040003,"\h(«Galcian»)À partir d'aujourd'hui, l'Armada ne sera plus
sous le contrôle de l'Impératrice.\e"
MFJ0040004,"\h(«Galcian»)Ceux qui ne veulent pas me suivre, partez.
Ceux qui veulent connaître mes plans, restez.\e"
MFJ0040005,\h(«Alfonso»)Quoi ? Que se passe t-il ?!\e
MFJ0040006,"\h(«Gregorio»)Amiral Galcian ! Vous rendez-vous compte de ce
que vous dites ?!\e"
MFJ0040007,"\h(«Alfonso»)Avez-vous perdu la tête, Galcian ?!
Vous rebellez-vous contre l'Impératrice ?\e"
MFJ0040008,"\h(«Galcian»)Hahaha…… Ne craignez rien, Alfonso. Je n'ai pas
perdu la tête. Je suis ma voie. C'est à vous de
décider si vous voulez me suivre ou non.\e"
MFJ0040009,"\h(«Alfonso»)Héhéhé……
Alors, Galcian dévoile enfin ses vrais
intentions……\e"
MFJ0040010,"\h(«Alfonso»)Ce sont des paroles de traître !
C'est puni de la peine de mort !\e"
MFJ0040011,\h(«Alfonso»)Ramirez ?!\e
MFJ0040012,"\h(«Ramirez»)Si vous parlez encore de la sorte, je vous
couperai en deux.\e"
MFJ0040013,\h(«Alfonso»)Que ? Que voulez-vous dire ?\e
MFJ0040014,"\h(«Galcian»)Attendez, Ramirez……
Inutile de gaspiller votre énergie sur ce
morveux.\e"
MFJ0040015,"\h(«Galcian»)Et vous alors ?
Me suivrez-vous ?\e"
MFJ0040016,\h(«Belleza»)Seigneur Galcian……\e
MFJ0040017,"\h(«Vigoro»)Cela ne change rien pour moi. Du moment que je
me bats, je me moque de qui commande.\e"
MFJ0040018,"\h(«De Loco»)Je reste aussi dans l'Armada.
Je n'ai pas encore fini de construire le navire
qui volera dans les Profondeurs.\e"
MFJ0040019,"\h(«De Loco»)Et puis, si je reste dans l'Armada……
J'aurais une nouvelle chance de battre Vyse !
Héhéhéhé !!!\e"
MFJ0040020,\h(«Gregorio»)…………\e
MFJ0040021,"\h(«Galcian»)Gregorio……
Qu'allez-vous faire ?\e"
MFJ0040022,"\h(«Gregorio»)Seigneur Galcian……
Quel est votre objectif ?\e"
MFJ0040023,"\h(«Gregorio»)Je ne crois pas que vous vouliez le Trône
Impérial…… Que voulez-vous ?\e"
MFJ0040024,"\h(«Galcian»)Hahaha……
Vous avez raison…… Ce n'est pas mon objectif.\e"
MFJ0040025,"\h(«Galcian»)Je veux plus de pouvoir……
Plus de contrôle que Valua ait jamais eu.
C'est tout ce que j'ai à dire.\e"
MFJ0040026,"\h(«Gregorio»)Seigneur Galcian……
Qu'est-ce que vous mijotez……\e"
MGJ0040000,\h(«Galcian»)Admirale der valuanischen Armada……\e
MGJ0040001,"\h(«Galcian»)Ich habe eine dringende Mitteilung zu machen,
die Sie alle etwas angeht.\e"
MGJ0040002,"\h(«Alfonso»)Hoho! Weise Worte vom erhabenen Admiral
persönlich? Bitte…… machen Sie es nicht
zu spannend.\e"
MGJ0040003,"\h(«Galcian»)Von heute an untersteht die Armada nicht
mehr den Befehlen der Kaiserin.\e"
MGJ0040004,"\h(«Galcian»)Diejenigen unter Ihnen, die diesem meinem Weg
nicht folgen wollen, können jetzt gehen.
Diejenigen, die sich meine Pläne anhören
wollen, können hierbleiben.\e"
MGJ0040005,\h(«Alfonso»)Was? Was soll das!\e
MGJ0040006,"\h(«Gregorio»)Admiral Galcian! Wissen Sie, was Sie da sagen?\e"
MGJ0040007,"\h(«Alfonso»)Sind Sie verrückt geworden, Galcian?!
Wollen Sie gegen die Kaiserin rebellieren?\e"
