[Event Name],Task ID
MC0020000,"\h(«Ramirez»)Lord Galcian. Your Admirals have assembled…
As you have commanded.\e"
MC0020001,\h(«Galcian»)Excellent.\e
MC0020002,"\h(«Galcian»)Admirals of the Valuan Armada…
Let me first offer my gratitude to each of you 
for assembling on such short notice…\e"
MC0020003,"\h(«Galcian»)Let it be known that we have successfully 
captured a citizen of the Silver Civilization, 
as Empress Teodora requested.\e"
MC0020004,\h(«Old Admiral»)What?! How?!\e
MC0020005,"\h(«Large Admiral»)So, we've finally captured one…
Who accomplished this?\e"
MC0020006,"\h(«Alfonso»)Hah hah hah…
Of course, I was the one to find her first…\e"
MC0020007,"\h(«Alfonso»)I crippled her ship and captured her. But I was 
betrayed by my own Vice Captain and she was 
taken from me…\e"
MC0020008,"\h(«Gregorio»)I'm sure Empress Teodora is very pleased that 
she was recovered.\e"
MC0020009,"\h(«Gregorio»)Now, if we can persuade her to give us the 
information we need, it would be worth all of 
the effort we spent tracking her down.\e"
MC0020010,"\h(«Vigoro»)You said that the citizen of the Silver 
Civilization that you found was a woman?! Now 
THAT'S something worth getting excited over.\e"
MC0020011,"\h(«Vigoro»)How old is she? Is she good looking? 
Does she wear leather?
I like my women wild and crazy!\e"
MC0020012,"\h(«Belleza»)You're out of luck, Vigoro.
The girl is the exact opposite. 
She's very shy and demure.\e"
MC0020013,"\h(«Belleza»)Her name is Fina.
She is currently being escorted to see Empress 
Teodora in the Imperial Palace.\e"
MC0020014,"\h(«De Loco»)Hehehehehe…
Very good, Admiral Belleza. I see that you are 
our espionage expert for good reasons.\e"
MC0020015,"\h(«De Loco»)Of course, being the head of weapon development,
I have a deeply vested interest in the 
technology of the Silver Civilization! Hehehe!\e"
MC0020016,"\h(«Galcian»)I will head back to the Imperial Palace and 
await Empress Teodora's orders to commence the 
search for the Moon Crystals.\e"
MC0020017,"\h(«Galcian»)Fina, our new… ally, shall aid us in gathering 
all six of the Crystals from around the world.\e"
MC0020018,\h(«Galcian»)… As for you… Alfonso.\e
MC0020019,"\h(«Galcian»)You lied in your report.
And as punishment, you are now relieved of your
position as Commander of the Mid Ocean Fleet.\e"
MC0020020,"\h(«Galcian»)And for an indefinite period of time, you shall
be confined to Ixa'taka.\e"
MC0020021,"\h(«Alfonso»)Y… you think that I lied in my report, sire?
Ha… haha… w… what are you talking about?\e"
MC0020022,"\h(«Galcian»)You were attacked by the Air Pirates and you 
deserted your crew and your ship to save 
yourself.\e"
MC0020023,"\h(«Galcian»)Your ship and your crew were released by the Air
Pirates and returned recently. 
They filed a full… and ACCURATE… report.\e"
MC0020024,\h(«Alfonso»)Bah…\e
MC0020025,"\h(«Galcian»)Our Armada is invincible.
Showing any signs of weakness is unforgivable. 
I trust that you will not forget that.\e"
MC0020026,"\h(«Galcian»)This meeting is over.
I want all of you to be ready to depart at a
moment's notice.\e"
MC0020027,"\h(«Valuan Admirals»)Yes, Lord Galcian!\e"
MSC0020000,"\h(«Ramírez»)Lord Galcian. Sus Almirantes se han reunido……
tal y como había ordenado.\e"
MSC0020001,\h(«Galcian»)Excelente.\e
MSC0020002,"\h(«Galcian»)Almirantes de la Armada de Valua……
Antes de nada, les agradezco que hayan
acudido con tan poco tiempo……\e"
MSC0020003,"\h(«Galcian»)Hemos logrado capturar a una ciudadana de la
Civilización de Plata, siguiendo los deseos de
la Emperatriz Teodora.\e"
MSC0020004,\h(«Viejo Almirante»)¡¿Qué?!¡¿Cómo?!\e
MSC0020005,"\h(«Almirante Gordo»)Así que por fin hemos atrapado a uno……
¿Quién lo ha conseguido?\e"
MSC0020006,"\h(«Alfonso»)Ja, ja, ja……
Lógicamente, yo fui el primero en encontrarla……\e"
MSC0020007,"\h(«Alfonso»)Destruí su navío y la hice prisionera. Pero mi
propio Vicecapitán me traicionó y se la llevó……\e"
MSC0020008,"\h(«Gregorio»)Seguro que la Emperatriz Teodora está encantada
de que hayamos recuperado a la prisionera.\e"
MSC0020009,"\h(«Gregorio»)Si además podemos convencerla de que nos cuente
lo que necesitamos saber, todo el esfuerzo por
encontrarla habrá valido la pena.\e"
MSC0020010,"\h(«Vigoro»)¡¿Dices que el ciudadano de la Civilización de
Plata que capturaste es una mujer?! ESO sí que
es emocionante.\e"
MSC0020011,"\h(«Vigoro»)¿Cuántos años tiene? ¿Es guapa?
¿Lleva ropa de cuero?
¡Me gustan las mujeres salvajes e impredecibles!\e"
MSC0020012,"\h(«Belleza»)No es tu día de suerte, Vigoro.
La chica es justo lo contrario.
De lo más tímida y formal.\e"
MSC0020013,"\h(«Belleza»)Se llama Fina.
En este momento la están escoltado hasta el
Palacio Imperial para ver a la Emperatriz
Teodora.\e"
MSC0020014,"\h(«De Loco»)Jejejeje……
Muy bien, Almirante Belleza. Ahora veo por qué
eres nuestra experta en espionaje.\e"
MSC0020015,"\h(«De Loco»)Lógicamente, como responsable del desarrollo
armamentístico, tengo un enorme interés en la
tecnología de la Civilización de Plata.
¡Je, je, je!\e"
MSC0020016,"\h(«Galcian»)Volveré al Palacio Imperial y estaré a la espera
de las ordenes de la Emperatriz Teodora para
empezar la búsqueda de los Cristales Lunares.\e"
MSC0020017,"\h(«Galcian»)Fina, nuestra nueva…… aliada, nos ayudará a
reunir los seis Cristales repartidos por todo el
mundo.\e"
