[Event Name],Task ID
Ms028g000,"\h(«Vyse»)I can see the outside… but there's no window…
and it's not a mirror or anything… How does it
do that?\c"
Ms028g001,"\h(«Vyse»)This is a bed?
Heh… That's pretty neat. It comes right
out of the wall…\c"
MSs028g000,"\h(«Vyse»)Se ve lo que hay afuera, pero no hay
ninguna ventana ni siquiera un espejo.
¿Entonces cómo puedo verlo?\c"
MSs028g001,"\h(«Vyse»)¿Esto es una cama?
Eh…… ¡Está genial!
¡Sale del muro!\c"
MFs028g000,"\h(«Vyse»)Je vois l'extérieur…… Mais il n'y a pas de
fenêtre…… ni de miroir, ni quoi que ce soit……
Comment est-ce possible ?\c"
MFs028g001,"\h(«Vyse»)C'est un lit ?
Hé…… C'est plutôt pas mal. Il sort du mur……\c"
MGs028g000,"\h(«Vyse»)Ich kann nach draußen schauen……
aber es gibt kein Fenster oder so etwas……
Wie geht das?\c"
MGs028g001,"\h(«Vyse»)Ist das ein Bett?
Heh…… Das ist ganz hübsch.
Es kommt direkt aus der Wand……\c"
"",me028a.sct
"",M5280000
"",k8570000
