[Event Name],Task ID
MA0210000,"\h(«Aika»)We finally made it. 
That wasn't too bad!\e"
MA0210001,"\h(«Vyse»)Yeah. But look at the size of that Stone! It'll 
be an adventure and a half just to get that 
thing back outside!\e"
MA0210002,\h(«Aika»)Aaaahh!\e
MA0210003,\h(«Vyse»)Aika!? What's wrong?\e
MA0210004,"\h(«Aika»)Vyse…
Those rocks…
They're… they're moving!\e"
MFA0210000,"\h(«Aika»)Nous avons fini par y arriver.
Ce n'était pas si dur !\e"
MFA0210001,"\h(«Vyse»)C'est vrai. Mais regarde la taille de cette
Pierre ! Cela va être une sacrée aventure de la
sortir !\e"
MFA0210002,\h(«Aika»)Aaaahh !\e
MFA0210003,\h(«Vyse»)Aika !? Qu'est-ce qu'il y a ?\e
MFA0210004,"\h(«Aika»)Vyse……
Ces rochers……
Ils…… ils bougent !\e"
MGA0210000,"\h(«Aika»)Wir haben es endlich geschafft.
So schlimm war das gar nicht! \e"
MGA0210001,"\h(«Vyse»)Ja. Aber schau dir diesen Riesen-Stein an!
Das wird ein ganz schöner Akt,
dieses Ding nach draußen zu schaffen!\e"
MGA0210002,\h(«Aika»)Aaaahh!\e
MGA0210003,\h(«Vyse»)Aika!? Was ist denn?\e
MGA0210004,"\h(«Aika»)Vyse……
Diese Felsen……
Sie…… sie bewegen sich!\e"
MSA0210000,"\h(«Aika»)Por fin lo conseguimos.
¡No ha estado mal!\e"
MSA0210001,"\h(«Vyse»)Sí. ¡Pero mira qué tamaño tiene esta Piedra!
¡Sólo sacarla va a ser toda una odisea!\e"
MSA0210002,\h(«Aika»)¡Aaaahh!\e
MSA0210003,\h(«Vyse»)¿¡Aika!? ¿Qué pasa?\e
MSA0210004,"\h(«Aika»)Vyse……
Esas rocas……
¡Se…… se mueven!\e"
MA0140000,"\h(«Aika»)Whew…
Looks like it won't be getting up anymore.
What was that thing?\e"
MA0140001,"\h(«Vyse»)Some kind of ancient guardian, I think.
Who knows? Okay Aika, we need to hurry up and
secure the Moon Stone.\e"
MA0140002,\h(«Aika»)That's my kind of plan!\e
MA0140003,"\h(«Aika»)Wow…
This Moon Stone is huge!\e"
MA0140004,"\h(«Vyse»)Yeah, it was definitely worth going through all 
that trouble. We won't have to worry about fuel 
for a while!\e"
MA0140005,"\h(«Aika»)It's beautiful…
Treasure hunting is definitely my favorite part 
of being an Air Pirate!\e"
MA0140006,\h(«Aika»)Wait till everyone back home sees what we found!\e
MA0140007,\h( )You received the “Raw Moon Stone.”\e
MFA0140000,"\h(«Aika»)Ouf……
On dirait qu'il ne se relèvera pas.
Qu'est-ce que c'était ?\e"
MFA0140001,"\h(«Vyse»)Une sorte d'ancien gardien.
Qui sait ?
Aika, il faut se dépêcher et prendre la Pierre
de Lune.\e"
MFA0140002,\h(«Aika»)C'est une bonne idée !\e
MFA0140003,"\h(«Aika»)Oh…
Cette Pierre de Lune est énorme !\e"
MFA0140004,"\h(«Vyse»)Oui, cela valait vraiment la peine de se donner
tant de mal. Nous aurons assez de carburant pour
un bout de temps !\e"
MFA0140005,"\h(«Aika»)C'est magnifique……
La chasse au trésor, c'est vraiment ce que je
préfère chez les Pirates de l'Air !\e"
MFA0140006,"\h(«Aika»)Les gens du village vont être contents de voir
ce que nous avons trouvé !\e"
MFA0140007,\h( )Vous avez reçu la “Pierre de Lune Brute”.\e
MGA0140000,"\h(«Aika»)Puh……
Sieht so aus, als würde es nicht mehr aufstehen.
Was war das für ein Ding?\e"
MGA0140001,"\h(«Vyse»)So eine Art alter Schatzhüter, glaube ich.
Wer weiß? Ok, Aika, wir müssen uns beeilen
und den Moon Stone sicherstellen.\e"
MGA0140002,\h(«Aika»)Der Plan gefällt mir!\e
MGA0140003,"\h(«Aika»)Wow……
Dieser Moon Stone ist riesig!\e"
MGA0140004,"\h(«Vyse»)Ja, die Mühe hat sich auf jeden Fall gelohnt.
Um Treibstoff brauchen wir uns für 'ne Weile
keine Sorgen zu machen.\e"
MGA0140005,"\h(«Aika»)Er ist wunderschön……
Die Schatzsuche ist das, was mir am Leben eines
Luftpiraten am besten gefällt!\e"
MGA0140006,"\h(«Aika»)Wart erstmal ab, bis die anderen zu Hause sehen,
was wir gefunden haben!\e"
MGA0140007,\h( )Du hast den “Rohen Moon Stone” erhalten.\e
MSA0140000,"\h(«Aika»)Caramba……
Parece que no se va a volver a levantar.
¿Qué era eso?\e"
MSA0140001,"\h(«Vyse»)Un guardián antiguo, creo.
¿Quién sabe? Bueno, Aika, tenemos que darnos
prisa y guardar esa Piedra Lunar.\e"
MSA0140002,\h(«Aika»)¡Eso mismo pensaba yo!\e
MSA0140003,"\h(«Aika»)Caramba……
¡Esta Piedra Lunar es enorme!\e"
