[Event Name],Task ID
ME0030000,"\h(«Boy»)Hello…
You don't look like you're from Horteka…\e"
ME0030001,"\h(«Vyse»)We're not. Actually, we had to cross
the South Ocean to get here. 
My name's Vyse.\e"
ME0030002,"\h(«Hans»)Wow! You were able to cross the South Ocean? 
That's impressive.
My name is Hans. It's good to meet you.\e"
ME0030003,"\h(«Hans»)We're Blue Rogues under the command of Captain 
Centime. We had to crash land here after a 
hurricane knocked us off course.\e"
ME0030004,"\h(«Drachma»)Centime…
He's the Blue Rogue that takes in orphans and 
trains them.\e"
ME0030005,\h(«Drachma»)I also heard that he's a brilliant engineer.\e
ME0030006,"\h(«Hans»)Yeah, he was… 
I mean is. The Valuans kidnapped him and are 
forcing him to build weapons for them.\e"
ME0030007,"\h(«Hans»)We're staying here and working on the ship until
he returns.\e"
ME0030008,\h(«Fina»)Oh… I hope he returns soon… \e
ME0030009,"\h(«Aika»)Hey! 
Hans, I was wondering if you could help out some
fellow Blue Rogues…\e"
ME0030010,"\h(«Aika»)We burned all of our fuel crossing South Ocean.
Do you think you could spare a few Moon Stones?\e"
ME0030011,"\h(«Hans»)Of course. 
We've got plenty to spare… 
Here, take these.\e"
ME0030012,\h( )You received the “Moon Stone Fuel.”\e
ME0030013,"\h(«Vyse»)Thanks! We owe you one.
You really helped us out a lot.\e"
ME0030014,"\h(«Hans»)You're welcome.
Well, I need to get back to work.
Good luck!\e"
MFE0030000,"\h(«Garçon»)Bonjour……
Vous n'avez pas l'air d'être d'Horteka……\e"
MFE0030001,"\h(«Vyse»)En effet. En fait, nous avons dû traverser
l'Océan Sud pour arriver jusqu'ici.
Je m'appelle Vyse.\e"
MFE0030002,"\h(«Hans»)Ooooh ! Vous avez réussi à traverser l'Océan
Sud ? Impressionnant !
Je m'appelle Hans. Enchanté.\e"
MFE0030003,"\h(«Hans»)Nous sommes des Voleurs Bleus sous le
commandement du Capitaine Centime. Nous avons
fait un atterrissage forçé ici après qu'un
ouragan nous ait fait perdre le cap.\e"
MFE0030004,"\h(«Drachma»)Centime……
C'est le Voleur Bleu qui prend des orphelins à
bord pour les former.\e"
MFE0030005,"\h(«Drachma»)Et j'ai aussi entendu dire que c'est un
excellent ingénieur.\e"
MFE0030006,"\h(«Hans»)C'est vrai, il était……
Je veux dire, il est. Les Valuans l'ont kidnappé
et l'obligent à construire des armes pour eux.\e"
MFE0030007,"\h(«Hans»)Nous restons ici pour réparer le navire jusqu'à
son retour.\e"
MFE0030008,\h(«Fina»)Oh…… J'espère qu'il reviendra bientôt……\e
MFE0030009,"\h(«Aika»)Hé !
Hans, je me demandais si tu pouvais venir en
aide à d'autres Voleurs Bleus……\e"
MFE0030010,"\h(«Aika»)Nous avons consommé tout notre carburant en
traversant l'Océan Sud.
Est-ce que tu pourrais nous donner quelques
Pierres de Lune ?\e"
MFE0030011,"\h(«Hans»)Bien sûr.
Nous en avons de réserve……
Voilà, prenez celles-là.\e"
MFE0030012,\h( )Vous avez reçu la “Pierre de Lune Carburant.”\e
MFE0030013,"\h(«Vyse»)Merci ! Nous te redevrons ça.
Tu nous as rendu un grand service.\e"
MFE0030014,"\h(«Hans»)De rien.
Bon, je dois retourner travailler.
Bonne chance !\e"
MGE0030000,"\h(«Junge»)Hallo……
Ihr seht nicht so aus, als ob ihr aus Horteka
seid……\e"
MGE0030001,"\h(«Vyse»)Sind wir auch nicht. Wir mussten
den South Ocean überqueren, um hierher zu
gelangen. Mein Name ist Vyse.\e"
MGE0030002,"\h(«Hans»)Wow! Ihr habt den South Ocean überquert? Das
ist beeindruckend. Mein Name ist Hans.
Nett, euch kennen zu lernen.\e"
MGE0030003,"\h(«Hans»)Wir sind Blue Rogues unter dem Kommando von
Captain Centime. Wir sind hier notgelandet,
als uns ein Hurrikan vom Kurs abgebracht hat.\e"
MGE0030004,"\h(«Drachma»)Centime……
Das ist der Blue Rogue, der Waisen aufnimmt und
sie ausbildet.\e"
MGE0030005,"\h(«Drachma»)Ich habe auch gehört, er sei ein ausgezeichneter
Ingenieur.\e"
MGE0030006,"\h(«Hans»)Ja, das war er……
Ich meine, ist er. Die Valuaner haben ihn
entführt und zwingen ihn, für sie Waffen
herzustellen.\e"
MGE0030007,"\h(«Hans»)Wir bleiben hier und arbeiten am Schiff, bis
er zurückkehrt.\e"
MGE0030008,"\h(«Fina»)Oh…… ich hoffe, er kommt bald zurück……\e"
MGE0030009,"\h(«Aika»)He!
Hans, ob du wohl ein paar Blue Rogue-
Kameraden helfen kannst? \e"
MGE0030010,"\h(«Aika»)Wir haben all unseren Sprit verbraucht, als
wir den South Ocean überquerten. Könntest du
wohl einige Moon Stones entbehren?\e"
MGE0030011,"\h(«Hans»)Natürlich.
Wir haben viele übrig……
Hier, nimmt diese.\e"
MGE0030012,\h( )Du hast den “Moon Stone Sprit” erhalten.\e
MGE0030013,"\h(«Vyse»)Danke! Wir sind dir was schuldig.
Du hast uns wirklich sehr geholfen.\e"
MGE0030014,"\h(«Hans»)Gern geschehen. Tja, ich muss zurück an die
Arbeit. Viel Glück!\e"
MSE0030000,"\h(«Chico»)Hola……
No tenéis pinta de ser de Horteka……\e"
MSE0030001,"\h(«Vyse»)No lo somos. En realidad, tuvimos que cruzar el
Océano Sur para llegar hasta aquí.
Me llamo Vyse.\e"
MSE0030002,"\h(«Hans»)¡Vaya! ¿Habéis cruzado el Océano Sur?
Eso es impresionante.
Me llamo Hans. Encantado de conoceros.\e"
MSE0030003,"\h(«Hans»)Somos Bandidos Azules al mando del Capitán
Centime. Tuvimos que aterrizar aquí cuando un
huracán nos desvío de nuestro curso.\e"
MSE0030004,"\h(«Drachma»)Centime……
El Bandido Azul que adopta a niños huérfanos y
los entrena.\e"
MSE0030005,\h(«Drachma»)También he oído que es un ingeniero magnífico.\e
MSE0030006,"\h(«Hans»)Sí, era……
O sea, es. Los Valuan lo secuestraron y ahora
le obligan a fabricar armas para ellos.\e"
MSE0030007,"\h(«Hans»)Nos vamos a quedar aquí reparando el navío hasta
que regrese.\e"
MSE0030008,\h(«Fina»)Oh…… Espero que vuelva pronto……\e
MSE0030009,"\h(«Aika»)¡Eh!
Hans, me preguntaba si tú podrías ayudar a tus
colegas Bandidos Azules……\e"
MSE0030010,"\h(«Aika»)Agotamos el combustible cruzando el Océano Sur.
¿Podrías darnos unas Piedras Lunares?\e"
MSE0030011,"\h(«Hans»)Por supuesto.
Tenemos de sobra……
Tomad éstas.\e"
MSE0030012,\h( )Has recibido “Gasolina Lunar”.\e
MSE0030013,"\h(«Vyse»)¡Gracias! Te debemos una.
Agradecemos tu ayuda.\e"
MSE0030014,"\h(«Hans»)No hay de qué.
Bueno, tengo que volver al trabajo.
¡Buena suerte!\e"
M90080000,"\h(«Centime»)Ahh, hello, Mr. Vyse! Thanks to you, 
I was able to return to my family.\e"
M90080001,"\h(«Centime»)This is hardly an adequate expression of my 
gratitude, but perhaps you could use this.\e"
M90080002,\h( )You received 1 “Twin Propellers.”\c
M90080014,"\h(«Centime»)I never would have been able to see my family 
again if it wasn't for you, Mr. Vyse.\c"
M90080003,"\h(«Centime»)Hello, Mr. Vyse! That sure was a fierce battle, 
wasn't it? It made my Air Pirate's blood tingle.\e"
M90080004,"\h(«Centime»)I have no desire to fight anymore except to 
protect my children.\e"
M90080005,"\h(«Centime»)But my son Hans seems to have adopted you as his
hero.\e"
M90080006,"\h(«Centime»)It won't be long now before Hans is all grown 
up. I imagine he'll be striking out on his own 
into the wild blue yonder sometime soon.\e"
M90080007,"\h(«Centime»)It won't be long now before Hans is all grown 
up. I imagine he'll be striking out on his own 
into the wild blue yonder sometime soon.\e"
M90080008,"\h(«Centime»)Well, hello, Mr. Vyse! Long time no see.\e"
M90080009,\h(«Centime»)I see you now have a ship of your own. \e
M90080010,"\h(«Centime»)The captain has an obligation to protect his 
ship and his crew. It's a weighty job. I wish 
you well.\e"
M90080011,"\h(«Centime»)The captain has an obligation to protect his 
ship and his crew. It's a weighty job. I wish 
you well.\e"
M90080012,"\h(«Centime»)Ahh, Mr. Vyse! Hans is very eager to see you. 
Please talk to him.\c"
M90080013,"\h(«Centime»)Please take good care of Hans, Mr. Vyse.\e"
M05090000,"\h(«Woman»)To judge from your appearance…I gather you 
came from over Ocean way?\e"
M05090001,"\h(«Centime's Wife»)My husband was too concerned about the children 
to put up any resistance to the Valuans, and he 
was taken away to work in the mines.\e"
M05090002,"\h(«Centime's Wife»)He smiled and told me not to worry, but I can't 
help it. I'm worried to death… \e"
M05090003,"\h(«Centime's Wife»)My husband was taken away to work in the Valuan 
mines. I'm worried to death about him… \e"
M05090004,"\h(«Centime's Wife»)Mr. Vyse! My husband has come back from the 
Valuan mines!\e"
M05090005,"\h(«Centime's Wife»)I understand you were the one who rescued him.
I can't thank you enough!\c"
M05090006,"\h(«Centime's Wife»)I understand you were the one who rescued him.
I can't thank you enough!\c"
M05090007,"\h(«Centime's Wife»)Oh, I'm so relieved, Mr. Vyse! I was afraid you 
might get hurt!\e"
M05090008,"\h(«Centime's Wife»)I was so scared! What in the world could it have
been? That giant?\c"
M05090009,"\h(«Centime's Wife»)I was so scared! What in the world could it have
been? That giant?\c"
M05090010,"\h(«Centime's Wife»)Well, hello there, Mr. Vyse. Long time no see.
Why don't you make yourself comfortable and stay
awhile.\e"
M05090011,"\h(«Centime's Wife»)Oh, Mr. Vyse! Hans is eager to see you. Please 
talk to him right away.\c"
M05090012,"\h(«Centime's Wife»)Please take good care of Hans, Mr. Vyse.\e"
M05100000,"\h(«Youth»)Hello. You don't seem to be from this town. 
Who are you?\e"
M05100001,"\h(«Hans»)I'm repairing ships here while I wait for my 
father to come home.\e"
M05100002,"\h(«Hans»)Hello, Mr. Vyse! Thank you so much for rescuing 
my father!\e"
M05100003,"\h(«Hans»)Mr. Vyse is really great. He barged his way into
the Valuan mines and rescued my father.\e"
M05100004,"\h(«Hans»)I'm learning from my father how to be a ship's 
engineer.\e"
M05100005,\h(«Hans»)Someday I'd sure like to work on your ship.\c
M05100006,"\h(«Hans»)Someday, I'd sure like to work on your
ship, Vyse. Perhaps if you ever need
an engineer…\c"
M05100007,"\h(«Hans»)Hello, Mr. Vyse! That was a really fierce 
battle, wasn't it!\e"
M05100008,"\h(«Hans»)The way you defeated the Armada and that 
giant… I was really amazed by what you did!\e"
M05100009,"\h(«Hans»)Someday I'd sure like to work as an engineer on 
your ship.\c"
M05100010,"\h(«Hans»)Someday I'd sure like to work as an engineer on 
your ship.\c"
M05100011,\h(«Hans»)Oh! Mr. Vyse! Hello!\e
M05100012,"\h(«Hans»)You're a captain, now, aren't you Mr. Vyse? 
Congratulations!\e"
M05100013,"\h(«Hans»)Right now I'm working as a factory technician, 
but when my stint here is over… er… that is…\e"
M05100014,"\h(«Hans»)I wonder if you would be willing to take me on
as part of your crew? I'd like to be your ship's
engineer.\e"
M05100015,"\h(«What does Vyse say?»)“Of course, Hans.”
“Sorry, Hans, I don't think so.”\e"
M05100016,"\h(«Vyse»)Of course, Hans! It'd be great to have you 
aboard!\e"
M05100017,"\h(«Hans»)Really, Mr. Vyse? I can be your engineer? Thank
you very much. I'm so excited to be working with
you!\e"
M05100018,"\h(«Vyse»)Sorry, Hans, I don't think so. I think your
family probably needs you to stay.\e"
