[Event Name],Task ID
Ms033b000,"\h(«Vyse»)Wow… This is a really old engine. It's so
loud… And it looks like it's about to shake
itself to pieces. I hope it's sturdy enough…\c"
Ms033b200,"\h(«Vyse»)With the engine that we took from Belleza's
ship, the Little Jack is quite powerful. And
it's not as loud as it used to be, too.\c"
Ms033b100,"\h(«Vyse»)The engine doesn't look like it's going to
hold up much longer!!\c"
Ms033b001,\h(«Vyse»)The door's locked. I wonder what's in here…\c
Ms033b002,"\h(«Vyse»)This is the Captain's room. He goes in here
to be by himself every once in a while, but the
door is always locked.\c"
Ms033b102,"\h(«Vyse»)This is the Captain's room… but I don't hear
him snoring like usual. I wonder if he's awake…\e"
Ms033b103,"\h(«Vyse»)Captain?
Captain… It's Vyse. You awake?\e"
Ms033b104,"\h(«Vyse»)… There's no response.
I wonder where he is?\c"
Ms033b105,"\h(«Vyse»)We have to hurry and get to the engine room!
There's no time to go walking around the
Captain's room!\c"
Ms033b003,"\h(«Vyse»)This looks like it's the storage area. I can
smell dried fruits and meat through the cracks
in the door… But the door's locked.\c"
Ms033b004,"\h(«Vyse»)This used to be the storage area, but the
Captain converted it into bedroom. But, I still
have to sleep in the engine room…\c"
Ms033b106,"\h(«Vyse»)This used to be the storage area, but Aika and
Fina now use it as their bedroom.\e"
Ms033b107,\h(«Aika»)Ungh… I… swear… I didn't… steal… anything…\e
Ms033b108,"\h(«Vyse»)Haha…
Sounds like Aika's talking
in her sleep again.\c"
Ms033b109,"\h(«Vyse»)There's no time to go wandering around! We have
to hurry to the engine room!!\c"
Ms033b005,"\h(«Vyse»)There's a hammock put up here.
Is this where the old guy sleeps?\c"
Ms033b006,"\h(«Vyse»)This is the hammock that I've been sleeping in.
The engine is kinda loud, but I've gotten used
to it by now.\c"
Ms033b110,"\h(«Vyse»)I've actually grown to like this hammock…
but I guess I'll never sleep in it again…\c"
Ms033b007,"\h(«Vyse»)It's an emergency lifeboat. I guess even on a
ship as small as this one, it's always best to
have a few lifeboats ready…\c"
Ms033b008,\h(«Vyse»)Ngh… It won't open. It must be locked.\c
Ms033b009,"\h(«Vyse»)Later that night…
My heart was racing with excitement. I was too
anxious to get even a wink of sleep.\e"
Ms033b010,"\h(«Vyse»)Rhaknam is nearby…
That's all I could think as I lie there,
trying to sleep.\c"
Ms033b011,"\h(«Vyse»)It doesn't look like I'm going to get any
shut-eye. Maybe I'll take a little walk to try
and calm myself down.\c"
MFs033b000,"\h(«Vyse»)Oaouh…… C'est un moteur très vieux. Il est si
bruyant…… Et on dirait qu'il va éclater en
morceaux. J'espère qu'il est assez solide……\c"
MFs033b200,"\h(«Vyse»)Le Little Jack est plutôt puissant, équippé du
moteur que nous avons pris au navire de Belleza.
Et il n'est plus aussi bruyant qu'autrefois.\e"
MFs033b100,"\h(«Vyse»)On dirait que le moteur ne va pas tenir le coup
bien longtemps !!\c"
MFs033b001,"\h(«Vyse»)La porte est fermée à clé. Je me demande ce
qu'il y a l'intérieur……\c"
MFs033b002,"\h(«Vyse»)C'est la cabine du Capitaine. Il s'y retire de
temps en temps, mais la porte est toujours
fermée à clé.\c"
MFs033b102,"\h(«Vyse»)C'est la cabine du Capitaine…… Mais je n'entends
pas son ronflement habituel.
Serait-il réveillé……\e"
MFs033b103,"\h(«Vyse»)Capitaine ?
Capitaine…… C'est Vyse. Êtes-vous réveillé ?\e"
MFs033b104,"\h(«Vyse»)…… Pas de réponse.
Où peut-il être ?\c"
MFs033b105,"\h(«Vyse»)Nous devons nous rendre à la salle des machines
en vitesse ! On n'a pas le temps de se promener
dans la cabine du Capitaine !\c"
MFs033b003,"\h(«Vyse»)On dirait que c'est la réserve. Je sens des
fruits séchés et de la viande à travers les
fissures de la porte…… Mais la porte est fermée
à clé.\c"
MFs033b004,"\h(«Vyse»)C'était la réserve, mais le capitaine l'a
convertie en chambre. Cependant je dois toujours
dormir dans la salle des machines……\c"
MFs033b106,"\h(«Vyse»)Autrefois c'était la réserve, mais Aika et Fina
l'utilisent maintenant comme chambre.\e"
MFs033b107,"\h(«Aika»)Arhg…… Je…… vous jure…… Je n'ai…… rien……
volé……\e"
MFs033b108,"\h(«Vyse»)Ha ha ha……
Il semblerait qu'Aika parle encore dans son
sommeil.\c"
MFs033b005,"\h(«Vyse»)Il y a un hamac là-haut.
Est-ce que le vieil homme dort là ?\c"
MFs033b006,"\h(«Vyse»)C'est le hamac dans lequel je dors.
Le moteur est plutôt bruyant, mais je m'y suis
habitué.\c"
MFs033b110,"\h(«Vyse»)En fait, j'en suis arrivé à apprécier ce hamac……
Mais je suppose que je ne dormirais plus jamais
dedans……\c"
MFs033b007,"\h(«Vyse»)C'est un canot de sauvetage. Je suppose que même
sur un bateau aussi petit que celui-ci, il est
toujours plus prudent d'avoir quelques canots de
sauvetage prêts à l'emploi……\c"
MFs033b008,"\h(«Vyse»)Ngh…… Elle ne s'ouvre pas. Elle doit être
verrouillée.\c"
MFs033b010,"\h(«Vyse»)Rhaknam est proche……
C'est tout ce qu'il me venait à l'esprit alors
que j'essayais de dormir.\c"
MFs033b011,"\h(«Vyse»)On dirait que je ne vais pas pouvoir dormir.
Je vais peut-être aller me promener pour
essayer de me calmer.\c"
MGs033b000,"\h(«Vyse»)Wow…… Das ist wirklich eine alte Maschine.
Sie ist so laut…… Und sieht so aus, als würde
sie gleich in ihre Einzelteile zerfallen.
Ich hoffe, sie ist robust genug……\c"
MGs033b200,"\h(«Vyse»)Mit der Maschine, die wir aus Bellezas
Schiff genommen haben, ist die Little Jack
ziemlich stark. Und außerdem ist sie
nicht mehr so laut wie vorher.\c"
MGs033b100,"\h(«Vyse»)Die Maschine sieht so aus, als würde sie
es nicht mehr lange machen!!\c"
MGs033b001,"\h(«Vyse»)Die Tür ist verschlossen.
Was da wohl drin ist……\c"
MGs033b002,"\h(«Vyse»)Das ist die Kapitänskajüte. Er hält sich hier
manchmal auf, um allein zu sein, aber die
Tür ist immer verschlossen.\c"
MGs033b102,"\h(«Vyse»)Das ist die Kapitänskajüte…… aber ich
höre ihn gar nicht schnarchen wie sonst.
Vielleicht ist er wach…….\e"
MGs033b103,"\h(«Vyse»)Kapitän?
Kapitän…… Ich bin's, Vyse.
Bist du wach?\e"
MGs033b104,"\h(«Vyse»)…… Keine Antwort.
Wo ist er wohl?\c"
MGs033b105,"\h(«Vyse»)Wir müssen uns beeilen und zum
Maschinenraum! Keine Zeit, die
Kapitänskajüte zu besichtigen!\c"
MGs033b003,"\h(«Vyse»)Sieht nach einem Vorratsraum aus.
Ich kann getrockneten Fisch und Fleisch
durch die Ritzen der Tür riechen……
Die Tür ist abgeschlossen.\c"
MGs033b004,"\h(«Vyse»)Das war einmal der Vorratsraum, der
Kapitän hat ihn allerdings in ein Schlafzimmer
umgewandelt. Trotzdem muss ich immer noch
im Maschinenraum schlafen……\c"
MGs033b106,"\h(«Vyse»)Das war einmal der Vorratsraum, Aika und
Fina benutzen ihn jetzt allerdings als ihr
Schlafzimmer.\e"
MGs033b107,"\h(«Aika»)Ungh…… Ich…… schwöre……
Ich habe…… nichts…… gestohlen……\e"
MGs033b108,"\h(«Vyse»)Haha……
Klingt, als spreche Aika wieder mal im Schlaf.\c"
MGs033b109,"\h(«Vyse»)Keine Zeit, um herumzulaufen!
Wir müssen schnell zum Maschinenraum!\c"
MGs033b005,"\h(«Vyse»)Da hängt eine Hängematte.
Schläft hier der alte Mann?\c"
MGs033b006,"\h(«Vyse»)Das ist die Hängematte, in der ich
geschlafen habe. Die Maschine ist ganz
schön laut, habe mich allerdings mittlerweile
dran gewöhnt.\c"
MGs033b110,"\h(«Vyse»)Ich mag die Hängematte mittlerweile
sogar irgendwie…… schätze jedoch, dass ich nicht
mehr in ihr schlafen werde……\c"
MGs033b007,"\h(«Vyse»)Es ist ein Rettungsboot. Schätze, dass man
sogar auf einem so kleinen Schiff wie diesem
am besten die Rettungsboote immer
bereit hat……\c"
MGs033b008,"\h(«Vyse»)Ngh…… Es lässt sich nicht öffnen.
Es muss abgeschlossen sein.\c"
MGs033b009,"\h(«Vyse»)Später in der Nacht……
Mein Herz raste vor Aufregung. Ich war zu
aufgeregt, um auch nur ein Auge zuzumachen.\e"
MGs033b010,"\h(«Vyse»)Rhaknam ist in der Nähe……
Das war alles, was ich denken konnte,
als ich da so lag und zu schlafen versuchte.\c"
MGs033b011,"\h(«Vyse»)Sieht nicht so aus, als könne ich ein Auge
zutun. Vielleicht mache ich einen kleinen
Spaziergang und versuche, mich zu beruhigen.\c"
MSs033b000,"\h(«Vyse»)¡Vaya! ¡Qué motor tan viejo! Hace mucho
ruido. Parece que se va a desmontar
de un momento a otro. Espero que resista.\c"
MSs033b200,"\h(«Vyse»)Con el motor que cogimos del navío de Belleza,
el Little Jack es más potente.
Y no hace tanto ruido como antes.\c"
MSs033b100,"\h(«Vyse»)¡¡El motor no parece
que vaya a durar mucho!!\c"
MSs033b001,"\h(«Vyse»)La puerta está cerrada con llave.
Me pregunto quién estará aquí dentro……\c"
MSs033b002,"\h(«Vyse»)Ésta es la habitación del Capitán. De vez
en cuando, se encierra para estar solo,
pero la puerta está siempre cerrada.\c"
MSs033b102,"\h(«Vyse»)Ésta es la habitación del Capitán,
pero no se le oye roncar como siempre.
¿Estará despierto?\e"
MSs033b103,"\h(«Vyse»)¿Capitán?
Capitán…… Soy Vise, ¿estás despierto?\c"
MSs033b104,\h(«Vyse»)Nadie responde. ¿Dónde estará?\c
MSs033b105,"\h(«Vyse»)¡Tenemos que darnos prisa en llegar
a la sala de máquinas! ¡No hay tiempo
para estar en la habitación del Capitán!\c"
MSs033b003,"\h(«Vyse»)Esto parece la zona de almacén.
Desde fuera huele a frutas y carne secas,
pero la puerta está cerrada con llave.\c"
MSs033b004,"\h(«Vyse»)Éste era el almacén, pero el Capitán
lo ha convertido en su habitación.
Yo todavía duermo en la sala de máquinas.\c"
MSs033b106,"\h(«Vyse»)Éste era el almacén, pero Aika y Fina
lo utilizan ahora como habitación.\e"
MSs033b107,\h(«Aika»)Te lo juro…… Yo no robé nada……\e
MSs033b108,"\h(«Vyse»)Ja, ja, ja. Me parece que Aika
está hablando en sueños otra vez.\c"
MSs033b109,"\h(«Vyse»)¡No es un buen momento para dar vueltas!
¡Tenemos que apresurarnos en llegar
a la sala de máquinas!\c"
MSs033b005,"\h(«Vyse»)Alguien ha puesto una hamaca aquí arriba.
¿Es aquí dónde duerme ese anciano?\c"
MSs033b006,"\h(«Vyse»)Ésta es la hamaca en la que he estado
durmiendo. El motor es bastante ruidoso,
pero ya estoy acostumbrado.\c"
MSs033b110,"\h(«Vyse»)En realidad ya me he acostumbrado
a esta hamaca…… pero no creo que
vuelva a dormir en ella otra vez.\c"
MSs033b007,"\h(«Vyse»)Es un bote salvavidas de emergencia.
Supongo que incluso un navío pequeño
como éste debe tener botes salvavidas.\c"
MSs033b008,\h(«Vyse»)No se abre. Debe de estar cerrado con llave.\c
MSs033b009,"\h(«Vyse»)Más tarde, esa misma noche…… mi corazón
latía de emoción. Estaba demasiado ansioso
para poder dormir.\e"
MSs033b010,"\h(«Vyse»)Rhaknam está cerca……
Eso era en lo único que podía pensar
cuando intentaba dormir.\c"
MSs033b011,"\h(«Vyse»)Me parece que no voy a poder dormir nada.
A lo mejor me voy a dar un paseo a ver si me
calmo.\c"
"",me033a.sct
"",me240a.sct
"",M0248
"",M0322
"",M0232
"",M0231
"",M5330000
"",k8000003
