[Event Name],Task ID
M01090000,"\h(«Bellena»)Nasr basks in the light of the Red Moon. Most
of the creatures that live here have a strong
connection with it.\e"
M01090001,"\h(«Bellena»)Try using a Purple Moon Stone on your weapons.
You'll see that you can inflict much more damage
on them that way.\c"
M01090002,"\h(«Vyse»)… Hm. It won't budge.
Maybe there's a special way to open it.\c"
M01090003,"\h(«Vyse»)I can't get this door to budge at all.
It's too heavy to even move.\c"
M01090004,"\h(«Vyse»)… What's this? There looks like there's some
sort of switch on top of this pedestal.\c"
M01090005,"\h(«Vyse»)Whoa… It looks like the switch opens water
channels to this area.\c"
M01090006,"\h(«Vyse»)The magma has already been hardened so there's
no need to run any more water.\c"
M01090007,"\h(«Vyse»)It looks like some sort of door.
Hm… I can't get it to budge, though.\c"
M01090008,"\h(«Vyse»)This is the pedestal where the Red Moon Crystal
was. It looks really old… but it's still in
perfect shape.\c"
M01090009,"\h(«Vyse»)I wonder what this pedestal is for…
It's got a strange indentation
on the surface…\c"
M01090010,"\h(«What will you do?»)“Return to your ship.”
“Stay in here a little while longer.”\c"
M01090011,"\h(«What will you do?»)“Return to the Little Jack.”
“Stay here a little while longer.”\c"
M01090012,"\h(«What will you do?»)“Return to the Delphinus.”
“Stay here a little while longer.”\c"
MF01090000,"\h(«Bellena»)Nasr se dore sous la lumière de la Lune Rouge.
La plupart des créatures qui vivent ici ont un
lien très fort avec elle.\e"
MF01090001,"\h(«Bellena»)Essayez d'utiliser une Pierre de Lune Mauve sur
vos armes. Vous verrez que vous pourrez leur
infliger plus de dégâts de cette façon.\c"
MF01090002,"\h(«Vyse»)…… Hum. On ne peut pas la faire bouger.
Il y a peut-être une astuce pour l'ouvrir.\c"
MF01090003,"\h(«Vyse»)Je n'arrive pas du tout à faire bouger cette
porte. Elle est trop lourde de toute façon.\c"
MF01090004,"\h(«Vyse»)…… C'est quoi ? On dirait qu'il y a un bouton
au-dessus de ce piédestal.\c"
MF01090005,"\h(«Vyse»)Oh là là…… On dirait que le bouton ouvre les
canalisations d'eau dans cet endroit.\c"
MF01090006,"\h(«Vyse»)Le magma s'est déjà durci donc il est inutile de
faire couler plus d'eau.\c"
MF01090007,"\h(«Vyse»)On dirait une porte.
Hum…… Mais je n'arrive pas à la faire bouger.\c"
MF01090008,"\h(«Vyse»)C'est le piédestal où se trouvait le Cristal de
Lune Rouge. Il a l'air assez ancien…… mais il
est encore en bon état.\c"
MF01090009,"\h(«Vyse»)Je me demande à quoi sert ce piédestal……
Il y a une étrange dentelure à la surface……\c"
MF01090010,"\h(«Que ferez-vous ?»)“Vous retournerez sur votre navire.”
“Vous resterez ici un peu plus longtemps.”\c"
MF01090011,"\h(«Que ferez-vous ?»)“Vous retournerez sur le Little Jack.”
“Vous resterez ici un peu plus longtemps.”\c"
MF01090012,"\h(«Que ferez-vous ?»)“Vous retournerez sur le Delphinus.”
“Vous resterez ici un peu plus longtemps.”\c"
MG01090000,"\h(«Bellena»)Nasr badet im Licht des Red Moon. Die
meisten Lebewesen, die es hier gibt, sind sehr
mit ihm verbunden.\e"
MG01090001,"\h(«Bellena»)Versuche einmal, einen Purple Moon Stone bei
deinen Waffen anzuwenden. Du wirst sehen,
dass du auf diese Weise viel mehr Schaden
anrichten kannst.\c"
MG01090002,"\h(«Vyse»)……Hm. Sie lässt sich nicht bewegen.
Vielleicht gibt es einen Trick, sie zu öffnen.\c"
MG01090003,"\h(«Vyse»)Ich kann diese Tür absolut nicht bewegen.
Sie ist dafür viel zu schwer.\c"
MG01090004,"\h(«Vyse»)……Was ist das? Es sieht so aus, als wäre da
eine Art Schalter auf diesem Sockel.\c"
MG01090005,"\h(«Vyse»)Mann…… dieser Schalter muss wohl die
Wasserkanäle zu diesem Bereich öffnen.\c"
MG01090006,"\h(«Vyse»)Das Magma hat sich bereits verhärtet, also
muss man kein Wasser mehr einleiten.\c"
MG01090007,"\h(«Vyse»)Es sieht wie eine Art Tür aus.
Hm…… lässt sich jedoch nicht bewegen.\c"
MG01090008,"\h(«Vyse»)Dies ist der Sockel, auf dem sich der Red Moon
Crystal befand. Er sieht richtig alt aus……
aber er ist noch in ausgezeichnetem Zustand.\c"
MG01090009,"\h(«Vyse»)Wozu dieser Sockel wohl dient……
Er hat eine seltsame Vertiefung
auf der Oberfläche……\c"
