[Event Name],Task ID
MJ0060000,"\h(«Galcian»)Well, Vyse…\e"
MJ0060001,\h(«Galcian»)It looks like we meet again.\e
MJ0060002,\h(«Vyse»)Galcian!\e
MJ0060003,"\h(«Galcian»)Heh… Not only once, but twice, you escaped from
the Grand Fortress. Very impressive.\e"
MJ0060004,"\h(«Galcian»)However… do not think you will escape 
a third time.\e"
MJ0060005,"\h(«Enrique»)Galcian…
What is Valua planning to do by building
a place like this?\e"
MJ0060006,"\h(«Galcian»)If it isn't the Little Prince…
Whatever Valua does, Your Highness, is no longer
any of your concern, if I'm not mistaken.\e"
MJ0060007,"\h(«Galcian»)You were the one who threw away your
responsibilities and sided with these… pirates.\e"
MJ0060008,"\h(«Enrique»)I did not throw away my responsibilities! 
I am working to rebuild the Empire!\e"
MJ0060009,"\h(«Galcian»)Heh heh heh… It matters not to me.
I have no interest in Valua anymore.\e"
MJ0060010,"\h(«Galcian»)I shall dispose of you here, once and for all.\e"
MJ0060011,\h(«Enrique»)…\e
MJ0060012,"\h(«Vyse»)This is great…
Of all people to get caught by…\e"
MJ0060013,"\h(«Aika»)Vyse!
Behind you!\e"
MJ0060014,"\h(«Gregorio»)It has been a while, Prince Enrique.\e"
MJ0060015,\h(«Enrique»)Gregorio?!!\e
MJ0060016,"\h(«Enrique»)How ironic… that fate has lead us both here to
pit sword against sword with each other.\e"
MJ0060017,"\h(«Gregorio»)Do not worry.
I am not here to fight you.\e"
MJ0060018,\h(«Enrique»)What? What are you doing?!\e
MJ0060019,"\h(«Galcian»)Gregorio…
You understand the consequences of your
actions…\e"
MJ0060020,"\h(«Gregorio»)Lord Galcian…
It appears that YOU do not understand the
consequences of YOUR actions.\e"
MJ0060021,"\h(«Gregorio»)You wish to revive the ancient horrors and use
them to make the world yours…\e"
MJ0060022,"\h(«Gregorio»)I cannot sit back and watch you destroy the
world!\e"
MJ0060023,\h(«Enrique»)What are you doing?\e
