[Event Name],Task ID
MG0160000,"\h(«Vyse»)We did it! We escaped from the Grand Fortress
twice!\e"
MG0160001,"\h(«Fina»)Yes, and I'm happy that we're all together
again!\e"
MG0160002,\h(«Gilder»)Some of us are happier than others…\e
MG0160003,"\h(«Clara»)Oh, Gilder!
I'm so happy!
I'll never let you go!\e"
MG0160004,"\h(«Gilder»)Out of one prison, into the next.\e"
MG0160005,"\h(«Aika»)Hahaha!
What's wrong, Gilder? You guys make a cute
couple.\e"
MG0160006,"\h(«Fina»)I am very happy for you, Clara.\e"
MG0160007,"\h(«Clara»)Oh, thank you, Fina!
This is too good to be true! 
This is the happiest day of my life!!!\e"
MG0160008,"\h(«Gilder»)I'm really starting to miss that jail cell in
Valua.\e"
MG0160009,"\h(«Enrique»)Well, since we have a new ship, I believe it's
time to decide on a captain.\e"
MG0160010,"\h(«Enrique»)Even though this is my ship, I am not an
experienced sailor. I would feel more
comfortable with someone else at the helm.\e"
MG0160011,\h(«Aika»)I know who I'd cast my vote for.\e
MG0160012,"\h(«Aika»)Vyse…
You're the best man for the job.\e"
MG0160013,"\h(«Fina»)I agree with Aika. I would feel the most 
comfortable with you as our captain.\e"
MG0160014,"\h(«Clara»)I know that I just met you, but there's
something about you… 
I think you would make an excellent captain.\e"
MG0160015,"\h(«Gilder»)You're a great sailor, Vyse, and a good leader. 
I think you'd make a great captain.\e"
MG0160016,"\h(«Enrique»)Well, it seems unanimous…
Vyse, will you accept the responsibility of 
being Captain of the Delphinus?\e"
MG0160017,"\h(«What will you do?»)“I'll do it!”
“I don't know if I'm up to it…”\e"
MG0160018,"\h(«Vyse»)I'll do it!
I won't let you down!\e"
MG0160019,"\h(«Aika»)That's what I wanted to hear!
Besides, wasn't it your dream to be the captain
of your own ship someday?\e"
MG0160020,"\h(«Vyse»)Hmm…
To be completely honest, I don't know if I'm up
to it. That's a lot of responsibility…\e"
MG0160021,"\h(«Aika»)Vyse! What are you saying?!
You've been dreaming about this moment all your
life!\e"
MG0160022,"\h(«Aika»)Ever since we were kids, it's been your dream
to be the captain of your own ship. 
Besides, you're the only one capable!\e"
MG0160023,"\h(«Gilder»)Aika is right. Vyse, you're the best man for the
job.\e"
MG0160024,"\h(«Vyse»)… Alright.
I'll do it.\e"
MG0160025,"\h(«Vyse»)Don't worry, everyone… I won't let you down!\e"
MG0160026,\h(«Aika»)That's more like it!\e
MG0160027,"\h(«Aika»)Oh yeah!
The Delphinus is going to need a new flag!\e"
MG0160028,"\h(«Gilder»)You're right Aika! Every crew should have a flag
that symbolizes what they stand for.\e"
MG0160029,"\h(«Gilder»)Why don't we start working on one now?
The Delphinus should have a flag as soon as
possible.\e"
MG0160030,"\h(«Enrique»)You're right. I think Vyse, Aika, and Fina
should get together and design our new flag.\e"
MG0160031,"\h(«Enrique»)Being a prince of Valua, I don't think it is my
place to design an Air Pirate's flag, but I can
judge any ideas that you have.\e"
MG0160032,"\h(«Fina»)What? You want me to design one, too?\e"
MG0160033,"\h(«Aika»)Sure, why not? It will be fun! Just give it a
try.\e"
MG0160034,"\h(«Aika»)Hey, Vyse.
I want to take a look around the Delphinus!\e"
MG0160035,\h(«Vyse»)I think we all should.\e
MG0160036,"\h(«Gilder»)We should split up and check out the ship. If 
something's wrong with it, it's better to find 
out now, rather than in the heat of battle.\e"
MG0160037,"\h(«Vyse»)Sounds good to me!
Break time, everyone!
Meet back at the bridge when you're done.\e"
MFG0160000,"\h(«Vyse»)On a réussi ! Nous nous sommes échappés deux
fois de la Grande Forteresse !\e"
MFG0160001,"\h(«Fina»)Oui, et je suis contente que nous soyons tous
réunis de nouveau !\e"
MFG0160002,"\h(«Gilder»)Il y en a qui sont encore plus contents que
d'autres……\e"
MFG0160003,"\h(«Clara»)Oh, Gilder !
Je suis si heureuse !
Je ne te laisserai jamais partir !\e"
MFG0160004,\h(«Gilder»)Je passe d'une prison à l'autre.\e
MFG0160005,"\h(«Aika»)Ha ! Ha ! Ha !
Qu'y a-t-il, Gilder ? Vous faites un beau
couple.\e"
MFG0160006,"\h(«Fina»)Je suis très heureuse pour vous, Clara.\e"
MFG0160007,"\h(«Clara»)Oh, merci, Fina !
C'est trop beau pour être vrai !
C'est le plus beau jour de ma vie !!!\e"
MFG0160008,"\h(«Gilder»)Je commence vraiment à regretter cette cellule à
Valua.\e"
MFG0160009,"\h(«Enrique»)Bon, puisque nous avons un nouveau navire, il
est temps de choisir un capitaine.\e"
MFG0160010,"\h(«Enrique»)Bien que ce navire m'appartienne, je n'ai aucune
expérience en navigation. Je préférerais que
quelqu'un d'autre prenne la barre.\e"
MFG0160011,\h(«Aika»)Je sais qui je choisirais.\e
MFG0160012,"\h(«Aika»)Vyse……
Tu es l'homme qu'il faut.\e"
MFG0160013,"\h(«Fina»)Je suis d'accord avec Aika. Je préfèrerais que
ce soit toi notre capitaine.\e"
MFG0160014,"\h(«Clara»)Je ne vous connais pas depuis longtemps, mais
vous avez un je ne sais quoi…… Je crois que vous
feriez un excellent capitaine.\e"
MFG0160015,"\h(«Gilder»)Tu es un très bon marin, Vyse, et un bon chef.
Je crois que tu ferais un excellent capitaine.\e"
MFG0160016,"\h(«Enrique»)Bon, le vote est unanime……
Vyse, acceptes-tu la responsabilité de Capitaine
du Delphinus ?\e"
MFG0160017,"\h(«Que ferez-vous ?»)“J'accepte !”
“Je ne sais pas si j'en suis capable……”\e"
MFG0160018,"\h(«Vyse»)J'accepte !
Je ne vous laisserai pas tomber !\e"
MFG0160019,"\h(«Aika»)C'est ce que je voulais t'entendre dire !
Et puis, c'était ton rêve de devenir Capitaine
de ton propre navire un jour.\e"
MFG0160020,"\h(«Vyse»)Humm……
Pour être franc, je ne sais pas si j'en suis
capable. C'est une grosse responsabilité……\e"
MFG0160021,"\h(«Aika»)Vyse ! Qu'est ce que tu racontes ?!
Tu as rêvé toute ta vie de ce moment !\e"
MFG0160022,"\h(«Aika»)Depuis notre enfance, tu rêves de devenir
Capitaine de ton propre navire.
Et, toi seul en est capable !\e"
MFG0160023,"\h(«Gilder»)Aika a raison. Vyse, tu es l'homme qu'il nous
faut.\e"
MFG0160024,"\h(«Vyse»)…… D'accord.
J'accepte.\e"
