[Event Name],Task ID
MF0040000,\h(«Vyse»)That chunk of metal is huge!!!\e
MF0040001,"\h(«Fina»)Beneath it is “The Maw of Tartas.”
It's an entrance to a series of caverns.\e"
MF0040002,"\h(«Fina»)These caverns are the resting place of the 
Yellow Crystal as well as the Yellow Gigas.\e"
MF0040003,"\h(«Fina»)This seal was built by my people after the Rains
of Destruction in order to contain the Yellow 
Gigas. Now the Yellow Gigas lies dormant…\e"
MF0040004,\h(«Drachma»)Good… keep that thing locked up…\e
MF0040005,"\h(«Aika»)Well, I know this means that the Gigas can't get
out…\e"
MF0040006,"\h(«Aika»)But, it also means that we can't get in!\e"
MF0040007,"\h(«Vyse»)Hmm… I don't think there's any way we can get 
through this seal. What should we do?\e"
MF0040008,\h( )Hey! Don't move!\e
MF0040009,"\h(«Valuan Soldier»)The punishment for trespassing near the Great 
Seal is death!\e"
MFF0040000,\h(«Vyse»)Ce morceau de métal est énorme !!!\e
MFF0040001,"\h(«Fina»)En dessous, il y a “La Bouche des Tartas.”
C'est l'entrée de plusieurs cavernes.\e"
MFF0040002,"\h(«Fina»)Ces cavernes sont où reposent le
Cristal Jaune et le Giga Jaune.\e"
MFF0040003,"\h(«Fina»)Mon peuple a construit cet endroit après les
Pluies de la Destruction pour enfermer le Giga
Jaune. Il est endormi à l'intérieur……\e"
MFF0040004,\h(«Drachma»)Bon…… ne l'ouvrez pas……\e
MFF0040005,"\h(«Aika»)Bon, je sais que cela empêchera le Giga Jaune
de sortir……\e"
MFF0040006,"\h(«Aika»)Mais, cela nous empêche aussi d'entrer !\e"
MFF0040007,"\h(«Vyse»)Humm…… Je ne crois pas que nous pourrons
pénétrer à l'intérieur. Que faut-il faire ?\e"
MFF0040008,\h( )Hé ! Ne bougez pas !\e
MFF0040009,"\h(«Soldat Valuan»)Les intrus qui s'aventurent près de la Grande
Prison sont punis de la peine de mort !\e"
MGF0040000,\h(«Vyse»)Dieses Stück Metall ist ja riesig!!!\e
MGF0040001,"\h(«Fina»)Darunter befindet sich “The Maw of Tartas.”
Es ist der Eingang zu einer Reihe von Höhlen.\e"
MGF0040002,"\h(«Fina»)Diese Höhlen sind der Aufbewahrungsort des
Yellow Crystal und des Yellow Gigas.\e"
MGF0040003,"\h(«Fina»)Dieser Verschluss wurde von meinem Volk nach
den Rains of Destruction angebracht, um den
Yellow Gigas zu sichern. Jetzt
schlummert der Yellow Gigas vor sich hin……\e"
MGF0040004,\h(«Drachma»)Gut…… haltet dieses Ding unter Verschluss……\e
